agreement	disagreement	number	subject_index	verb_index	completed
The doctor sees that the victim walks	The doctor sees that the victim walk	singular	5	6	The doctor sees that the victim walks .
The doctor sees that the victim runs	The doctor sees that the victim run	singular	5	6	The doctor sees that the victim runs .
The doctor sees that the victim sleeps	The doctor sees that the victim sleep	singular	5	6	The doctor sees that the victim sleeps .
The doctor sees that the victim screams	The doctor sees that the victim scream	singular	5	6	The doctor sees that the victim screams .
The doctor sees that the friend cries	The doctor sees that the friend cry	singular	5	6	The doctor sees that the friend cries .
The doctor sees that the friend listens	The doctor sees that the friend listen	singular	5	6	The doctor sees that the friend listens .
The doctor sees that the friend walks	The doctor sees that the friend walk	singular	5	6	The doctor sees that the friend walks .
The doctor sees that the friend runs	The doctor sees that the friend run	singular	5	6	The doctor sees that the friend runs .
The doctor sees that the friend sleeps	The doctor sees that the friend sleep	singular	5	6	The doctor sees that the friend sleeps .
The doctor sees that the friend screams	The doctor sees that the friend scream	singular	5	6	The doctor sees that the friend screams .
The doctor sees that the boy cries	The doctor sees that the boy cry	singular	5	6	The doctor sees that the boy cries .
The doctor sees that the boy listens	The doctor sees that the boy listen	singular	5	6	The doctor sees that the boy listens .
The doctor sees that the boy walks	The doctor sees that the boy walk	singular	5	6	The doctor sees that the boy walks .
The doctor sees that the boy runs	The doctor sees that the boy run	singular	5	6	The doctor sees that the boy runs .
The doctor sees that the boy sleeps	The doctor sees that the boy sleep	singular	5	6	The doctor sees that the boy sleeps .
The doctor sees that the boy screams	The doctor sees that the boy scream	singular	5	6	The doctor sees that the boy screams .
The doctor sees that the teacher cries	The doctor sees that the teacher cry	singular	5	6	The doctor sees that the teacher cries .
The doctor sees that the teacher listens	The doctor sees that the teacher listen	singular	5	6	The doctor sees that the teacher listens .
The doctor sees that the teacher walks	The doctor sees that the teacher walk	singular	5	6	The doctor sees that the teacher walks .
The doctor sees that the teacher runs	The doctor sees that the teacher run	singular	5	6	The doctor sees that the teacher runs .
The doctor sees that the teacher sleeps	The doctor sees that the teacher sleep	singular	5	6	The doctor sees that the teacher sleeps .
The doctor sees that the teacher screams	The doctor sees that the teacher scream	singular	5	6	The doctor sees that the teacher screams .
The doctor sees that the poet cries	The doctor sees that the poet cry	singular	5	6	The doctor sees that the poet cries .
The doctor sees that the poet listens	The doctor sees that the poet listen	singular	5	6	The doctor sees that the poet listens .
The doctor sees that the poet walks	The doctor sees that the poet walk	singular	5	6	The doctor sees that the poet walks .
The doctor sees that the poet runs	The doctor sees that the poet run	singular	5	6	The doctor sees that the poet runs .
The doctor sees that the poet sleeps	The doctor sees that the poet sleep	singular	5	6	The doctor sees that the poet sleeps .
The doctor sees that the poet screams	The doctor sees that the poet scream	singular	5	6	The doctor sees that the poet screams .
The doctor sees that the fathers cry	The doctor sees that the fathers cries	plural	5	6	The doctor sees that the fathers cry .
The doctor sees that the fathers listen	The doctor sees that the fathers listens	plural	5	6	The doctor sees that the fathers listen .
The doctor sees that the fathers walk	The doctor sees that the fathers walks	plural	5	6	The doctor sees that the fathers walk .
The doctor sees that the fathers run	The doctor sees that the fathers runs	plural	5	6	The doctor sees that the fathers run .
The doctor sees that the fathers sleep	The doctor sees that the fathers sleeps	plural	5	6	The doctor sees that the fathers sleep .
The doctor sees that the fathers scream	The doctor sees that the fathers screams	plural	5	6	The doctor sees that the fathers scream .
The doctor sees that the mothers cry	The doctor sees that the mothers cries	plural	5	6	The doctor sees that the mothers cry .
The doctor sees that the mothers listen	The doctor sees that the mothers listens	plural	5	6	The doctor sees that the mothers listen .
The doctor sees that the mothers walk	The doctor sees that the mothers walks	plural	5	6	The doctor sees that the mothers walk .
The doctor sees that the mothers run	The doctor sees that the mothers runs	plural	5	6	The doctor sees that the mothers run .
The doctor sees that the mothers sleep	The doctor sees that the mothers sleeps	plural	5	6	The doctor sees that the mothers sleep .
The doctor sees that the mothers scream	The doctor sees that the mothers screams	plural	5	6	The doctor sees that the mothers scream .
The doctor sees that the children cry	The doctor sees that the children cries	plural	5	6	The doctor sees that the children cry .
The doctor sees that the children listen	The doctor sees that the children listens	plural	5	6	The doctor sees that the children listen .
The doctor sees that the children walk	The doctor sees that the children walks	plural	5	6	The doctor sees that the children walk .
The doctor sees that the children run	The doctor sees that the children runs	plural	5	6	The doctor sees that the children run .
The doctor sees that the children sleep	The doctor sees that the children sleeps	plural	5	6	The doctor sees that the children sleep .
The doctor sees that the children scream	The doctor sees that the children screams	plural	5	6	The doctor sees that the children scream .
The doctor sees that the athletes cry	The doctor sees that the athletes cries	plural	5	6	The doctor sees that the athletes cry .
The doctor sees that the athletes listen	The doctor sees that the athletes listens	plural	5	6	The doctor sees that the athletes listen .
The doctor sees that the athletes walk	The doctor sees that the athletes walks	plural	5	6	The doctor sees that the athletes walk .
The doctor sees that the athletes run	The doctor sees that the athletes runs	plural	5	6	The doctor sees that the athletes run .
The doctor sees that the athletes sleep	The doctor sees that the athletes sleeps	plural	5	6	The doctor sees that the athletes sleep .
The doctor sees that the athletes scream	The doctor sees that the athletes screams	plural	5	6	The doctor sees that the athletes scream .
The doctor sees that the victims cry	The doctor sees that the victims cries	plural	5	6	The doctor sees that the victims cry .
The doctor sees that the victims listen	The doctor sees that the victims listens	plural	5	6	The doctor sees that the victims listen .
The doctor sees that the victims walk	The doctor sees that the victims walks	plural	5	6	The doctor sees that the victims walk .
The doctor sees that the victims run	The doctor sees that the victims runs	plural	5	6	The doctor sees that the victims run .
The doctor sees that the victims sleep	The doctor sees that the victims sleeps	plural	5	6	The doctor sees that the victims sleep .
The doctor sees that the victims scream	The doctor sees that the victims screams	plural	5	6	The doctor sees that the victims scream .
The doctor sees that the friends cry	The doctor sees that the friends cries	plural	5	6	The doctor sees that the friends cry .
The doctor sees that the friends listen	The doctor sees that the friends listens	plural	5	6	The doctor sees that the friends listen .
The doctor sees that the friends walk	The doctor sees that the friends walks	plural	5	6	The doctor sees that the friends walk .
The doctor sees that the friends run	The doctor sees that the friends runs	plural	5	6	The doctor sees that the friends run .
The doctor sees that the friends sleep	The doctor sees that the friends sleeps	plural	5	6	The doctor sees that the friends sleep .
The doctor sees that the friends scream	The doctor sees that the friends screams	plural	5	6	The doctor sees that the friends scream .
The doctor sees that the boys cry	The doctor sees that the boys cries	plural	5	6	The doctor sees that the boys cry .
The doctor sees that the boys listen	The doctor sees that the boys listens	plural	5	6	The doctor sees that the boys listen .
The doctor sees that the boys walk	The doctor sees that the boys walks	plural	5	6	The doctor sees that the boys walk .
The doctor sees that the boys run	The doctor sees that the boys runs	plural	5	6	The doctor sees that the boys run .
The doctor sees that the boys sleep	The doctor sees that the boys sleeps	plural	5	6	The doctor sees that the boys sleep .
The doctor sees that the boys scream	The doctor sees that the boys screams	plural	5	6	The doctor sees that the boys scream .
The doctor sees that the teachers cry	The doctor sees that the teachers cries	plural	5	6	The doctor sees that the teachers cry .
The doctor sees that the teachers listen	The doctor sees that the teachers listens	plural	5	6	The doctor sees that the teachers listen .
The doctor sees that the teachers walk	The doctor sees that the teachers walks	plural	5	6	The doctor sees that the teachers walk .
The doctor sees that the teachers run	The doctor sees that the teachers runs	plural	5	6	The doctor sees that the teachers run .
The doctor sees that the teachers sleep	The doctor sees that the teachers sleeps	plural	5	6	The doctor sees that the teachers sleep .
The doctor sees that the teachers scream	The doctor sees that the teachers screams	plural	5	6	The doctor sees that the teachers scream .
The doctor sees that the poets cry	The doctor sees that the poets cries	plural	5	6	The doctor sees that the poets cry .
The doctor sees that the poets listen	The doctor sees that the poets listens	plural	5	6	The doctor sees that the poets listen .
The doctor sees that the poets walk	The doctor sees that the poets walks	plural	5	6	The doctor sees that the poets walk .
The doctor sees that the poets run	The doctor sees that the poets runs	plural	5	6	The doctor sees that the poets run .
The doctor sees that the poets sleep	The doctor sees that the poets sleeps	plural	5	6	The doctor sees that the poets sleep .
The doctor sees that the poets scream	The doctor sees that the poets screams	plural	5	6	The doctor sees that the poets scream .
The doctor wishes that the father cries	The doctor wishes that the father cry	singular	5	6	The doctor wishes that the father cries .
The doctor wishes that the father listens	The doctor wishes that the father listen	singular	5	6	The doctor wishes that the father listens .
The doctor wishes that the father walks	The doctor wishes that the father walk	singular	5	6	The doctor wishes that the father walks .
The doctor wishes that the father runs	The doctor wishes that the father run	singular	5	6	The doctor wishes that the father runs .
The doctor wishes that the father sleeps	The doctor wishes that the father sleep	singular	5	6	The doctor wishes that the father sleeps .
The doctor wishes that the father screams	The doctor wishes that the father scream	singular	5	6	The doctor wishes that the father screams .
The doctor wishes that the mother cries	The doctor wishes that the mother cry	singular	5	6	The doctor wishes that the mother cries .
The doctor wishes that the mother listens	The doctor wishes that the mother listen	singular	5	6	The doctor wishes that the mother listens .
The doctor wishes that the mother walks	The doctor wishes that the mother walk	singular	5	6	The doctor wishes that the mother walks .
The doctor wishes that the mother runs	The doctor wishes that the mother run	singular	5	6	The doctor wishes that the mother runs .
The doctor wishes that the mother sleeps	The doctor wishes that the mother sleep	singular	5	6	The doctor wishes that the mother sleeps .
The doctor wishes that the mother screams	The doctor wishes that the mother scream	singular	5	6	The doctor wishes that the mother screams .
The doctor wishes that the child cries	The doctor wishes that the child cry	singular	5	6	The doctor wishes that the child cries .
The doctor wishes that the child listens	The doctor wishes that the child listen	singular	5	6	The doctor wishes that the child listens .
The doctor wishes that the child walks	The doctor wishes that the child walk	singular	5	6	The doctor wishes that the child walks .
The doctor wishes that the child runs	The doctor wishes that the child run	singular	5	6	The doctor wishes that the child runs .
The doctor wishes that the child sleeps	The doctor wishes that the child sleep	singular	5	6	The doctor wishes that the child sleeps .
The doctor wishes that the child screams	The doctor wishes that the child scream	singular	5	6	The doctor wishes that the child screams .
The doctor wishes that the athlete cries	The doctor wishes that the athlete cry	singular	5	6	The doctor wishes that the athlete cries .
The doctor wishes that the athlete listens	The doctor wishes that the athlete listen	singular	5	6	The doctor wishes that the athlete listens .
The doctor wishes that the athlete walks	The doctor wishes that the athlete walk	singular	5	6	The doctor wishes that the athlete walks .
The doctor wishes that the athlete runs	The doctor wishes that the athlete run	singular	5	6	The doctor wishes that the athlete runs .
The doctor wishes that the athlete sleeps	The doctor wishes that the athlete sleep	singular	5	6	The doctor wishes that the athlete sleeps .
The doctor wishes that the athlete screams	The doctor wishes that the athlete scream	singular	5	6	The doctor wishes that the athlete screams .
The doctor wishes that the victim cries	The doctor wishes that the victim cry	singular	5	6	The doctor wishes that the victim cries .
The doctor wishes that the victim listens	The doctor wishes that the victim listen	singular	5	6	The doctor wishes that the victim listens .
The doctor wishes that the victim walks	The doctor wishes that the victim walk	singular	5	6	The doctor wishes that the victim walks .
The doctor wishes that the victim runs	The doctor wishes that the victim run	singular	5	6	The doctor wishes that the victim runs .
The doctor wishes that the victim sleeps	The doctor wishes that the victim sleep	singular	5	6	The doctor wishes that the victim sleeps .
The doctor wishes that the victim screams	The doctor wishes that the victim scream	singular	5	6	The doctor wishes that the victim screams .
The doctor wishes that the friend cries	The doctor wishes that the friend cry	singular	5	6	The doctor wishes that the friend cries .
The doctor wishes that the friend listens	The doctor wishes that the friend listen	singular	5	6	The doctor wishes that the friend listens .
The doctor wishes that the friend walks	The doctor wishes that the friend walk	singular	5	6	The doctor wishes that the friend walks .
The doctor wishes that the friend runs	The doctor wishes that the friend run	singular	5	6	The doctor wishes that the friend runs .
The doctor wishes that the friend sleeps	The doctor wishes that the friend sleep	singular	5	6	The doctor wishes that the friend sleeps .
The doctor wishes that the friend screams	The doctor wishes that the friend scream	singular	5	6	The doctor wishes that the friend screams .
The doctor wishes that the boy cries	The doctor wishes that the boy cry	singular	5	6	The doctor wishes that the boy cries .
The doctor wishes that the boy listens	The doctor wishes that the boy listen	singular	5	6	The doctor wishes that the boy listens .
The doctor wishes that the boy walks	The doctor wishes that the boy walk	singular	5	6	The doctor wishes that the boy walks .
The doctor wishes that the boy runs	The doctor wishes that the boy run	singular	5	6	The doctor wishes that the boy runs .
The doctor wishes that the boy sleeps	The doctor wishes that the boy sleep	singular	5	6	The doctor wishes that the boy sleeps .
The doctor wishes that the boy screams	The doctor wishes that the boy scream	singular	5	6	The doctor wishes that the boy screams .
The doctor wishes that the teacher cries	The doctor wishes that the teacher cry	singular	5	6	The doctor wishes that the teacher cries .
The doctor wishes that the teacher listens	The doctor wishes that the teacher listen	singular	5	6	The doctor wishes that the teacher listens .
The doctor wishes that the teacher walks	The doctor wishes that the teacher walk	singular	5	6	The doctor wishes that the teacher walks .
The doctor wishes that the teacher runs	The doctor wishes that the teacher run	singular	5	6	The doctor wishes that the teacher runs .
The doctor wishes that the teacher sleeps	The doctor wishes that the teacher sleep	singular	5	6	The doctor wishes that the teacher sleeps .
The doctor wishes that the teacher screams	The doctor wishes that the teacher scream	singular	5	6	The doctor wishes that the teacher screams .
The doctor wishes that the poet cries	The doctor wishes that the poet cry	singular	5	6	The doctor wishes that the poet cries .
The doctor wishes that the poet listens	The doctor wishes that the poet listen	singular	5	6	The doctor wishes that the poet listens .
The doctor wishes that the poet walks	The doctor wishes that the poet walk	singular	5	6	The doctor wishes that the poet walks .
The doctor wishes that the poet runs	The doctor wishes that the poet run	singular	5	6	The doctor wishes that the poet runs .
The doctor wishes that the poet sleeps	The doctor wishes that the poet sleep	singular	5	6	The doctor wishes that the poet sleeps .
The doctor wishes that the poet screams	The doctor wishes that the poet scream	singular	5	6	The doctor wishes that the poet screams .
The doctor wishes that the fathers cry	The doctor wishes that the fathers cries	plural	5	6	The doctor wishes that the fathers cry .
The doctor wishes that the fathers listen	The doctor wishes that the fathers listens	plural	5	6	The doctor wishes that the fathers listen .
The doctor wishes that the fathers walk	The doctor wishes that the fathers walks	plural	5	6	The doctor wishes that the fathers walk .
The doctor wishes that the fathers run	The doctor wishes that the fathers runs	plural	5	6	The doctor wishes that the fathers run .
The doctor wishes that the fathers sleep	The doctor wishes that the fathers sleeps	plural	5	6	The doctor wishes that the fathers sleep .
The doctor wishes that the fathers scream	The doctor wishes that the fathers screams	plural	5	6	The doctor wishes that the fathers scream .
The doctor wishes that the mothers cry	The doctor wishes that the mothers cries	plural	5	6	The doctor wishes that the mothers cry .
The doctor wishes that the mothers listen	The doctor wishes that the mothers listens	plural	5	6	The doctor wishes that the mothers listen .
The doctor wishes that the mothers walk	The doctor wishes that the mothers walks	plural	5	6	The doctor wishes that the mothers walk .
The doctor wishes that the mothers run	The doctor wishes that the mothers runs	plural	5	6	The doctor wishes that the mothers run .
The doctor wishes that the mothers sleep	The doctor wishes that the mothers sleeps	plural	5	6	The doctor wishes that the mothers sleep .
The doctor wishes that the mothers scream	The doctor wishes that the mothers screams	plural	5	6	The doctor wishes that the mothers scream .
The doctor wishes that the children cry	The doctor wishes that the children cries	plural	5	6	The doctor wishes that the children cry .
The doctor wishes that the children listen	The doctor wishes that the children listens	plural	5	6	The doctor wishes that the children listen .
The doctor wishes that the children walk	The doctor wishes that the children walks	plural	5	6	The doctor wishes that the children walk .
The doctor wishes that the children run	The doctor wishes that the children runs	plural	5	6	The doctor wishes that the children run .
The doctor wishes that the children sleep	The doctor wishes that the children sleeps	plural	5	6	The doctor wishes that the children sleep .
The doctor wishes that the children scream	The doctor wishes that the children screams	plural	5	6	The doctor wishes that the children scream .
The doctor wishes that the athletes cry	The doctor wishes that the athletes cries	plural	5	6	The doctor wishes that the athletes cry .
The doctor wishes that the athletes listen	The doctor wishes that the athletes listens	plural	5	6	The doctor wishes that the athletes listen .
The doctor wishes that the athletes walk	The doctor wishes that the athletes walks	plural	5	6	The doctor wishes that the athletes walk .
The doctor wishes that the athletes run	The doctor wishes that the athletes runs	plural	5	6	The doctor wishes that the athletes run .
The doctor wishes that the athletes sleep	The doctor wishes that the athletes sleeps	plural	5	6	The doctor wishes that the athletes sleep .
The doctor wishes that the athletes scream	The doctor wishes that the athletes screams	plural	5	6	The doctor wishes that the athletes scream .
The doctor wishes that the victims cry	The doctor wishes that the victims cries	plural	5	6	The doctor wishes that the victims cry .
The doctor wishes that the victims listen	The doctor wishes that the victims listens	plural	5	6	The doctor wishes that the victims listen .
The doctor wishes that the victims walk	The doctor wishes that the victims walks	plural	5	6	The doctor wishes that the victims walk .
The doctor wishes that the victims run	The doctor wishes that the victims runs	plural	5	6	The doctor wishes that the victims run .
The doctor wishes that the victims sleep	The doctor wishes that the victims sleeps	plural	5	6	The doctor wishes that the victims sleep .
The doctor wishes that the victims scream	The doctor wishes that the victims screams	plural	5	6	The doctor wishes that the victims scream .
The doctor wishes that the friends cry	The doctor wishes that the friends cries	plural	5	6	The doctor wishes that the friends cry .
The doctor wishes that the friends listen	The doctor wishes that the friends listens	plural	5	6	The doctor wishes that the friends listen .
The doctor wishes that the friends walk	The doctor wishes that the friends walks	plural	5	6	The doctor wishes that the friends walk .
The doctor wishes that the friends run	The doctor wishes that the friends runs	plural	5	6	The doctor wishes that the friends run .
The doctor wishes that the friends sleep	The doctor wishes that the friends sleeps	plural	5	6	The doctor wishes that the friends sleep .
The doctor wishes that the friends scream	The doctor wishes that the friends screams	plural	5	6	The doctor wishes that the friends scream .
The doctor wishes that the boys cry	The doctor wishes that the boys cries	plural	5	6	The doctor wishes that the boys cry .
The doctor wishes that the boys listen	The doctor wishes that the boys listens	plural	5	6	The doctor wishes that the boys listen .
The doctor wishes that the boys walk	The doctor wishes that the boys walks	plural	5	6	The doctor wishes that the boys walk .
The doctor wishes that the boys run	The doctor wishes that the boys runs	plural	5	6	The doctor wishes that the boys run .
The doctor wishes that the boys sleep	The doctor wishes that the boys sleeps	plural	5	6	The doctor wishes that the boys sleep .
The doctor wishes that the boys scream	The doctor wishes that the boys screams	plural	5	6	The doctor wishes that the boys scream .
The doctor wishes that the teachers cry	The doctor wishes that the teachers cries	plural	5	6	The doctor wishes that the teachers cry .
The doctor wishes that the teachers listen	The doctor wishes that the teachers listens	plural	5	6	The doctor wishes that the teachers listen .
The doctor wishes that the teachers walk	The doctor wishes that the teachers walks	plural	5	6	The doctor wishes that the teachers walk .
The doctor wishes that the teachers run	The doctor wishes that the teachers runs	plural	5	6	The doctor wishes that the teachers run .
The doctor wishes that the teachers sleep	The doctor wishes that the teachers sleeps	plural	5	6	The doctor wishes that the teachers sleep .
The doctor wishes that the teachers scream	The doctor wishes that the teachers screams	plural	5	6	The doctor wishes that the teachers scream .
The doctor wishes that the poets cry	The doctor wishes that the poets cries	plural	5	6	The doctor wishes that the poets cry .
The doctor wishes that the poets listen	The doctor wishes that the poets listens	plural	5	6	The doctor wishes that the poets listen .
The doctor wishes that the poets walk	The doctor wishes that the poets walks	plural	5	6	The doctor wishes that the poets walk .
The doctor wishes that the poets run	The doctor wishes that the poets runs	plural	5	6	The doctor wishes that the poets run .
The doctor wishes that the poets sleep	The doctor wishes that the poets sleeps	plural	5	6	The doctor wishes that the poets sleep .
The doctor wishes that the poets scream	The doctor wishes that the poets screams	plural	5	6	The doctor wishes that the poets scream .
The doctor believes that the father cries	The doctor believes that the father cry	singular	5	6	The doctor believes that the father cries .
The doctor believes that the father listens	The doctor believes that the father listen	singular	5	6	The doctor believes that the father listens .
The doctor believes that the father walks	The doctor believes that the father walk	singular	5	6	The doctor believes that the father walks .
The doctor believes that the father runs	The doctor believes that the father run	singular	5	6	The doctor believes that the father runs .
The doctor believes that the father sleeps	The doctor believes that the father sleep	singular	5	6	The doctor believes that the father sleeps .
The doctor believes that the father screams	The doctor believes that the father scream	singular	5	6	The doctor believes that the father screams .
The doctor believes that the mother cries	The doctor believes that the mother cry	singular	5	6	The doctor believes that the mother cries .
The doctor believes that the mother listens	The doctor believes that the mother listen	singular	5	6	The doctor believes that the mother listens .
The doctor believes that the mother walks	The doctor believes that the mother walk	singular	5	6	The doctor believes that the mother walks .
The doctor believes that the mother runs	The doctor believes that the mother run	singular	5	6	The doctor believes that the mother runs .
The doctor believes that the mother sleeps	The doctor believes that the mother sleep	singular	5	6	The doctor believes that the mother sleeps .
The doctor believes that the mother screams	The doctor believes that the mother scream	singular	5	6	The doctor believes that the mother screams .
The doctor believes that the child cries	The doctor believes that the child cry	singular	5	6	The doctor believes that the child cries .
The doctor believes that the child listens	The doctor believes that the child listen	singular	5	6	The doctor believes that the child listens .
The doctor believes that the child walks	The doctor believes that the child walk	singular	5	6	The doctor believes that the child walks .
The doctor believes that the child runs	The doctor believes that the child run	singular	5	6	The doctor believes that the child runs .
The doctor believes that the child sleeps	The doctor believes that the child sleep	singular	5	6	The doctor believes that the child sleeps .
The doctor believes that the child screams	The doctor believes that the child scream	singular	5	6	The doctor believes that the child screams .
The doctor believes that the athlete cries	The doctor believes that the athlete cry	singular	5	6	The doctor believes that the athlete cries .
The doctor believes that the athlete listens	The doctor believes that the athlete listen	singular	5	6	The doctor believes that the athlete listens .
The doctor believes that the athlete walks	The doctor believes that the athlete walk	singular	5	6	The doctor believes that the athlete walks .
The doctor believes that the athlete runs	The doctor believes that the athlete run	singular	5	6	The doctor believes that the athlete runs .
The doctor believes that the athlete sleeps	The doctor believes that the athlete sleep	singular	5	6	The doctor believes that the athlete sleeps .
The doctor believes that the athlete screams	The doctor believes that the athlete scream	singular	5	6	The doctor believes that the athlete screams .
The doctor believes that the victim cries	The doctor believes that the victim cry	singular	5	6	The doctor believes that the victim cries .
The doctor believes that the victim listens	The doctor believes that the victim listen	singular	5	6	The doctor believes that the victim listens .
The doctor believes that the victim walks	The doctor believes that the victim walk	singular	5	6	The doctor believes that the victim walks .
The doctor believes that the victim runs	The doctor believes that the victim run	singular	5	6	The doctor believes that the victim runs .
The doctor believes that the victim sleeps	The doctor believes that the victim sleep	singular	5	6	The doctor believes that the victim sleeps .
The doctor believes that the victim screams	The doctor believes that the victim scream	singular	5	6	The doctor believes that the victim screams .
The doctor believes that the friend cries	The doctor believes that the friend cry	singular	5	6	The doctor believes that the friend cries .
The doctor believes that the friend listens	The doctor believes that the friend listen	singular	5	6	The doctor believes that the friend listens .
The doctor believes that the friend walks	The doctor believes that the friend walk	singular	5	6	The doctor believes that the friend walks .
The doctor believes that the friend runs	The doctor believes that the friend run	singular	5	6	The doctor believes that the friend runs .
The doctor believes that the friend sleeps	The doctor believes that the friend sleep	singular	5	6	The doctor believes that the friend sleeps .
The doctor believes that the friend screams	The doctor believes that the friend scream	singular	5	6	The doctor believes that the friend screams .
The doctor believes that the boy cries	The doctor believes that the boy cry	singular	5	6	The doctor believes that the boy cries .
The doctor believes that the boy listens	The doctor believes that the boy listen	singular	5	6	The doctor believes that the boy listens .
The doctor believes that the boy walks	The doctor believes that the boy walk	singular	5	6	The doctor believes that the boy walks .
The doctor believes that the boy runs	The doctor believes that the boy run	singular	5	6	The doctor believes that the boy runs .
The doctor believes that the boy sleeps	The doctor believes that the boy sleep	singular	5	6	The doctor believes that the boy sleeps .
The doctor believes that the boy screams	The doctor believes that the boy scream	singular	5	6	The doctor believes that the boy screams .
The doctor believes that the teacher cries	The doctor believes that the teacher cry	singular	5	6	The doctor believes that the teacher cries .
The doctor believes that the teacher listens	The doctor believes that the teacher listen	singular	5	6	The doctor believes that the teacher listens .
The doctor believes that the teacher walks	The doctor believes that the teacher walk	singular	5	6	The doctor believes that the teacher walks .
The doctor believes that the teacher runs	The doctor believes that the teacher run	singular	5	6	The doctor believes that the teacher runs .
The doctor believes that the teacher sleeps	The doctor believes that the teacher sleep	singular	5	6	The doctor believes that the teacher sleeps .
The doctor believes that the teacher screams	The doctor believes that the teacher scream	singular	5	6	The doctor believes that the teacher screams .
The doctor believes that the poet cries	The doctor believes that the poet cry	singular	5	6	The doctor believes that the poet cries .
The doctor believes that the poet listens	The doctor believes that the poet listen	singular	5	6	The doctor believes that the poet listens .
The doctor believes that the poet walks	The doctor believes that the poet walk	singular	5	6	The doctor believes that the poet walks .
The doctor believes that the poet runs	The doctor believes that the poet run	singular	5	6	The doctor believes that the poet runs .
The doctor believes that the poet sleeps	The doctor believes that the poet sleep	singular	5	6	The doctor believes that the poet sleeps .
The doctor believes that the poet screams	The doctor believes that the poet scream	singular	5	6	The doctor believes that the poet screams .
The doctor believes that the fathers cry	The doctor believes that the fathers cries	plural	5	6	The doctor believes that the fathers cry .
The doctor believes that the fathers listen	The doctor believes that the fathers listens	plural	5	6	The doctor believes that the fathers listen .
The doctor believes that the fathers walk	The doctor believes that the fathers walks	plural	5	6	The doctor believes that the fathers walk .
The doctor believes that the fathers run	The doctor believes that the fathers runs	plural	5	6	The doctor believes that the fathers run .
The doctor believes that the fathers sleep	The doctor believes that the fathers sleeps	plural	5	6	The doctor believes that the fathers sleep .
The doctor believes that the fathers scream	The doctor believes that the fathers screams	plural	5	6	The doctor believes that the fathers scream .
The doctor believes that the mothers cry	The doctor believes that the mothers cries	plural	5	6	The doctor believes that the mothers cry .
The doctor believes that the mothers listen	The doctor believes that the mothers listens	plural	5	6	The doctor believes that the mothers listen .
The doctor believes that the mothers walk	The doctor believes that the mothers walks	plural	5	6	The doctor believes that the mothers walk .
The doctor believes that the mothers run	The doctor believes that the mothers runs	plural	5	6	The doctor believes that the mothers run .
The doctor believes that the mothers sleep	The doctor believes that the mothers sleeps	plural	5	6	The doctor believes that the mothers sleep .
The doctor believes that the mothers scream	The doctor believes that the mothers screams	plural	5	6	The doctor believes that the mothers scream .
The doctor believes that the children cry	The doctor believes that the children cries	plural	5	6	The doctor believes that the children cry .
