agreement	disagreement	number	subject_index	verb_index	completed
The father that the athletes understand , confuses	The father that the athletes understand , confuse	singular	1	7	The father that the athletes understand , confuses the person .
The father that the athletes greet , understands	The father that the athletes greet , understand	singular	1	7	The father that the athletes greet , understands the person .
The father that the athletes greet , encourages	The father that the athletes greet , encourage	singular	1	7	The father that the athletes greet , encourages the person .
The father that the athletes greet , observes	The father that the athletes greet , observe	singular	1	7	The father that the athletes greet , observes the person .
The father that the athletes greet , discourages	The father that the athletes greet , discourage	singular	1	7	The father that the athletes greet , discourages the person .
The father that the athletes greet , confuses	The father that the athletes greet , confuse	singular	1	7	The father that the athletes greet , confuses the person .
The father that the athletes encourage , understands	The father that the athletes encourage , understand	singular	1	7	The father that the athletes encourage , understands the person .
The father that the athletes encourage , greets	The father that the athletes encourage , greet	singular	1	7	The father that the athletes encourage , greets the person .
The father that the athletes encourage , observes	The father that the athletes encourage , observe	singular	1	7	The father that the athletes encourage , observes the person .
The father that the athletes encourage , discourages	The father that the athletes encourage , discourage	singular	1	7	The father that the athletes encourage , discourages the person .
The father that the athletes encourage , confuses	The father that the athletes encourage , confuse	singular	1	7	The father that the athletes encourage , confuses the person .
The father that the athletes observe , understands	The father that the athletes observe , understand	singular	1	7	The father that the athletes observe , understands the person .
The father that the athletes observe , greets	The father that the athletes observe , greet	singular	1	7	The father that the athletes observe , greets the person .
The father that the athletes observe , encourages	The father that the athletes observe , encourage	singular	1	7	The father that the athletes observe , encourages the person .
The father that the athletes observe , discourages	The father that the athletes observe , discourage	singular	1	7	The father that the athletes observe , discourages the person .
The father that the athletes observe , confuses	The father that the athletes observe , confuse	singular	1	7	The father that the athletes observe , confuses the person .
The father that the athletes discourage , understands	The father that the athletes discourage , understand	singular	1	7	The father that the athletes discourage , understands the person .
The father that the athletes discourage , greets	The father that the athletes discourage , greet	singular	1	7	The father that the athletes discourage , greets the person .
The father that the athletes discourage , encourages	The father that the athletes discourage , encourage	singular	1	7	The father that the athletes discourage , encourages the person .
The father that the athletes discourage , observes	The father that the athletes discourage , observe	singular	1	7	The father that the athletes discourage , observes the person .
The father that the athletes discourage , confuses	The father that the athletes discourage , confuse	singular	1	7	The father that the athletes discourage , confuses the person .
The father that the athletes confuse , understands	The father that the athletes confuse , understand	singular	1	7	The father that the athletes confuse , understands the person .
The father that the athletes confuse , greets	The father that the athletes confuse , greet	singular	1	7	The father that the athletes confuse , greets the person .
The father that the athletes confuse , encourages	The father that the athletes confuse , encourage	singular	1	7	The father that the athletes confuse , encourages the person .
The father that the athletes confuse , observes	The father that the athletes confuse , observe	singular	1	7	The father that the athletes confuse , observes the person .
The father that the athletes confuse , discourages	The father that the athletes confuse , discourage	singular	1	7	The father that the athletes confuse , discourages the person .
The father that the teachers understand , greets	The father that the teachers understand , greet	singular	1	7	The father that the teachers understand , greets the person .
The father that the teachers understand , encourages	The father that the teachers understand , encourage	singular	1	7	The father that the teachers understand , encourages the person .
The father that the teachers understand , observes	The father that the teachers understand , observe	singular	1	7	The father that the teachers understand , observes the person .
The father that the teachers understand , discourages	The father that the teachers understand , discourage	singular	1	7	The father that the teachers understand , discourages the person .
The father that the teachers understand , confuses	The father that the teachers understand , confuse	singular	1	7	The father that the teachers understand , confuses the person .
The father that the teachers greet , understands	The father that the teachers greet , understand	singular	1	7	The father that the teachers greet , understands the person .
The father that the teachers greet , encourages	The father that the teachers greet , encourage	singular	1	7	The father that the teachers greet , encourages the person .
The father that the teachers greet , observes	The father that the teachers greet , observe	singular	1	7	The father that the teachers greet , observes the person .
The father that the teachers greet , discourages	The father that the teachers greet , discourage	singular	1	7	The father that the teachers greet , discourages the person .
The father that the teachers greet , confuses	The father that the teachers greet , confuse	singular	1	7	The father that the teachers greet , confuses the person .
The father that the teachers encourage , understands	The father that the teachers encourage , understand	singular	1	7	The father that the teachers encourage , understands the person .
The father that the teachers encourage , greets	The father that the teachers encourage , greet	singular	1	7	The father that the teachers encourage , greets the person .
The father that the teachers encourage , observes	The father that the teachers encourage , observe	singular	1	7	The father that the teachers encourage , observes the person .
The father that the teachers encourage , discourages	The father that the teachers encourage , discourage	singular	1	7	The father that the teachers encourage , discourages the person .
The father that the teachers encourage , confuses	The father that the teachers encourage , confuse	singular	1	7	The father that the teachers encourage , confuses the person .
The father that the teachers observe , understands	The father that the teachers observe , understand	singular	1	7	The father that the teachers observe , understands the person .
The father that the teachers observe , greets	The father that the teachers observe , greet	singular	1	7	The father that the teachers observe , greets the person .
The father that the teachers observe , encourages	The father that the teachers observe , encourage	singular	1	7	The father that the teachers observe , encourages the person .
The father that the teachers observe , discourages	The father that the teachers observe , discourage	singular	1	7	The father that the teachers observe , discourages the person .
The father that the teachers observe , confuses	The father that the teachers observe , confuse	singular	1	7	The father that the teachers observe , confuses the person .
The father that the teachers discourage , understands	The father that the teachers discourage , understand	singular	1	7	The father that the teachers discourage , understands the person .
The father that the teachers discourage , greets	The father that the teachers discourage , greet	singular	1	7	The father that the teachers discourage , greets the person .
The father that the teachers discourage , encourages	The father that the teachers discourage , encourage	singular	1	7	The father that the teachers discourage , encourages the person .
The father that the teachers discourage , observes	The father that the teachers discourage , observe	singular	1	7	The father that the teachers discourage , observes the person .
The father that the teachers discourage , confuses	The father that the teachers discourage , confuse	singular	1	7	The father that the teachers discourage , confuses the person .
The father that the teachers confuse , understands	The father that the teachers confuse , understand	singular	1	7	The father that the teachers confuse , understands the person .
The father that the teachers confuse , greets	The father that the teachers confuse , greet	singular	1	7	The father that the teachers confuse , greets the person .
The father that the teachers confuse , encourages	The father that the teachers confuse , encourage	singular	1	7	The father that the teachers confuse , encourages the person .
The father that the teachers confuse , observes	The father that the teachers confuse , observe	singular	1	7	The father that the teachers confuse , observes the person .
The father that the teachers confuse , discourages	The father that the teachers confuse , discourage	singular	1	7	The father that the teachers confuse , discourages the person .
The father that the poets understand , greets	The father that the poets understand , greet	singular	1	7	The father that the poets understand , greets the person .
The father that the poets understand , encourages	The father that the poets understand , encourage	singular	1	7	The father that the poets understand , encourages the person .
The father that the poets understand , observes	The father that the poets understand , observe	singular	1	7	The father that the poets understand , observes the person .
The father that the poets understand , discourages	The father that the poets understand , discourage	singular	1	7	The father that the poets understand , discourages the person .
The father that the poets understand , confuses	The father that the poets understand , confuse	singular	1	7	The father that the poets understand , confuses the person .
The father that the poets greet , understands	The father that the poets greet , understand	singular	1	7	The father that the poets greet , understands the person .
The father that the poets greet , encourages	The father that the poets greet , encourage	singular	1	7	The father that the poets greet , encourages the person .
The father that the poets greet , observes	The father that the poets greet , observe	singular	1	7	The father that the poets greet , observes the person .
The father that the poets greet , discourages	The father that the poets greet , discourage	singular	1	7	The father that the poets greet , discourages the person .
The father that the poets greet , confuses	The father that the poets greet , confuse	singular	1	7	The father that the poets greet , confuses the person .
The father that the poets encourage , understands	The father that the poets encourage , understand	singular	1	7	The father that the poets encourage , understands the person .
The father that the poets encourage , greets	The father that the poets encourage , greet	singular	1	7	The father that the poets encourage , greets the person .
The father that the poets encourage , observes	The father that the poets encourage , observe	singular	1	7	The father that the poets encourage , observes the person .
The father that the poets encourage , discourages	The father that the poets encourage , discourage	singular	1	7	The father that the poets encourage , discourages the person .
The father that the poets encourage , confuses	The father that the poets encourage , confuse	singular	1	7	The father that the poets encourage , confuses the person .
The father that the poets observe , understands	The father that the poets observe , understand	singular	1	7	The father that the poets observe , understands the person .
The father that the poets observe , greets	The father that the poets observe , greet	singular	1	7	The father that the poets observe , greets the person .
The father that the poets observe , encourages	The father that the poets observe , encourage	singular	1	7	The father that the poets observe , encourages the person .
The father that the poets observe , discourages	The father that the poets observe , discourage	singular	1	7	The father that the poets observe , discourages the person .
The father that the poets observe , confuses	The father that the poets observe , confuse	singular	1	7	The father that the poets observe , confuses the person .
The father that the poets discourage , understands	The father that the poets discourage , understand	singular	1	7	The father that the poets discourage , understands the person .
The father that the poets discourage , greets	The father that the poets discourage , greet	singular	1	7	The father that the poets discourage , greets the person .
The father that the poets discourage , encourages	The father that the poets discourage , encourage	singular	1	7	The father that the poets discourage , encourages the person .
The father that the poets discourage , observes	The father that the poets discourage , observe	singular	1	7	The father that the poets discourage , observes the person .
The father that the poets discourage , confuses	The father that the poets discourage , confuse	singular	1	7	The father that the poets discourage , confuses the person .
The father that the poets confuse , understands	The father that the poets confuse , understand	singular	1	7	The father that the poets confuse , understands the person .
The father that the poets confuse , greets	The father that the poets confuse , greet	singular	1	7	The father that the poets confuse , greets the person .
The father that the poets confuse , encourages	The father that the poets confuse , encourage	singular	1	7	The father that the poets confuse , encourages the person .
The father that the poets confuse , observes	The father that the poets confuse , observe	singular	1	7	The father that the poets confuse , observes the person .
The father that the poets confuse , discourages	The father that the poets confuse , discourage	singular	1	7	The father that the poets confuse , discourages the person .
The father that the boys understand , greets	The father that the boys understand , greet	singular	1	7	The father that the boys understand , greets the person .
The father that the boys understand , encourages	The father that the boys understand , encourage	singular	1	7	The father that the boys understand , encourages the person .
The father that the boys understand , observes	The father that the boys understand , observe	singular	1	7	The father that the boys understand , observes the person .
The father that the boys understand , discourages	The father that the boys understand , discourage	singular	1	7	The father that the boys understand , discourages the person .
The father that the boys understand , confuses	The father that the boys understand , confuse	singular	1	7	The father that the boys understand , confuses the person .
The father that the boys greet , understands	The father that the boys greet , understand	singular	1	7	The father that the boys greet , understands the person .
The father that the boys greet , encourages	The father that the boys greet , encourage	singular	1	7	The father that the boys greet , encourages the person .
The father that the boys greet , observes	The father that the boys greet , observe	singular	1	7	The father that the boys greet , observes the person .
The father that the boys greet , discourages	The father that the boys greet , discourage	singular	1	7	The father that the boys greet , discourages the person .
The father that the boys greet , confuses	The father that the boys greet , confuse	singular	1	7	The father that the boys greet , confuses the person .
The father that the boys encourage , understands	The father that the boys encourage , understand	singular	1	7	The father that the boys encourage , understands the person .
The father that the boys encourage , greets	The father that the boys encourage , greet	singular	1	7	The father that the boys encourage , greets the person .
The father that the boys encourage , observes	The father that the boys encourage , observe	singular	1	7	The father that the boys encourage , observes the person .
The father that the boys encourage , discourages	The father that the boys encourage , discourage	singular	1	7	The father that the boys encourage , discourages the person .
The father that the boys encourage , confuses	The father that the boys encourage , confuse	singular	1	7	The father that the boys encourage , confuses the person .
The father that the boys observe , understands	The father that the boys observe , understand	singular	1	7	The father that the boys observe , understands the person .
The father that the boys observe , greets	The father that the boys observe , greet	singular	1	7	The father that the boys observe , greets the person .
The father that the boys observe , encourages	The father that the boys observe , encourage	singular	1	7	The father that the boys observe , encourages the person .
The father that the boys observe , discourages	The father that the boys observe , discourage	singular	1	7	The father that the boys observe , discourages the person .
The father that the boys observe , confuses	The father that the boys observe , confuse	singular	1	7	The father that the boys observe , confuses the person .
The father that the boys discourage , understands	The father that the boys discourage , understand	singular	1	7	The father that the boys discourage , understands the person .
The father that the boys discourage , greets	The father that the boys discourage , greet	singular	1	7	The father that the boys discourage , greets the person .
The father that the boys discourage , encourages	The father that the boys discourage , encourage	singular	1	7	The father that the boys discourage , encourages the person .
The father that the boys discourage , observes	The father that the boys discourage , observe	singular	1	7	The father that the boys discourage , observes the person .
The father that the boys discourage , confuses	The father that the boys discourage , confuse	singular	1	7	The father that the boys discourage , confuses the person .
The father that the boys confuse , understands	The father that the boys confuse , understand	singular	1	7	The father that the boys confuse , understands the person .
The father that the boys confuse , greets	The father that the boys confuse , greet	singular	1	7	The father that the boys confuse , greets the person .
The father that the boys confuse , encourages	The father that the boys confuse , encourage	singular	1	7	The father that the boys confuse , encourages the person .
The father that the boys confuse , observes	The father that the boys confuse , observe	singular	1	7	The father that the boys confuse , observes the person .
The father that the boys confuse , discourages	The father that the boys confuse , discourage	singular	1	7	The father that the boys confuse , discourages the person .
The father that the girls understand , greets	The father that the girls understand , greet	singular	1	7	The father that the girls understand , greets the person .
The father that the girls understand , encourages	The father that the girls understand , encourage	singular	1	7	The father that the girls understand , encourages the person .
The father that the girls understand , observes	The father that the girls understand , observe	singular	1	7	The father that the girls understand , observes the person .
The father that the girls understand , discourages	The father that the girls understand , discourage	singular	1	7	The father that the girls understand , discourages the person .
The father that the girls understand , confuses	The father that the girls understand , confuse	singular	1	7	The father that the girls understand , confuses the person .
The father that the girls greet , understands	The father that the girls greet , understand	singular	1	7	The father that the girls greet , understands the person .
The father that the girls greet , encourages	The father that the girls greet , encourage	singular	1	7	The father that the girls greet , encourages the person .
The father that the girls greet , observes	The father that the girls greet , observe	singular	1	7	The father that the girls greet , observes the person .
The father that the girls greet , discourages	The father that the girls greet , discourage	singular	1	7	The father that the girls greet , discourages the person .
The father that the girls greet , confuses	The father that the girls greet , confuse	singular	1	7	The father that the girls greet , confuses the person .
The father that the girls encourage , understands	The father that the girls encourage , understand	singular	1	7	The father that the girls encourage , understands the person .
The father that the girls encourage , greets	The father that the girls encourage , greet	singular	1	7	The father that the girls encourage , greets the person .
The father that the girls encourage , observes	The father that the girls encourage , observe	singular	1	7	The father that the girls encourage , observes the person .
The father that the girls encourage , discourages	The father that the girls encourage , discourage	singular	1	7	The father that the girls encourage , discourages the person .
The father that the girls encourage , confuses	The father that the girls encourage , confuse	singular	1	7	The father that the girls encourage , confuses the person .
The father that the girls observe , understands	The father that the girls observe , understand	singular	1	7	The father that the girls observe , understands the person .
The father that the girls observe , greets	The father that the girls observe , greet	singular	1	7	The father that the girls observe , greets the person .
The father that the girls observe , encourages	The father that the girls observe , encourage	singular	1	7	The father that the girls observe , encourages the person .
The father that the girls observe , discourages	The father that the girls observe , discourage	singular	1	7	The father that the girls observe , discourages the person .
The father that the girls observe , confuses	The father that the girls observe , confuse	singular	1	7	The father that the girls observe , confuses the person .
The father that the girls discourage , understands	The father that the girls discourage , understand	singular	1	7	The father that the girls discourage , understands the person .
The father that the girls discourage , greets	The father that the girls discourage , greet	singular	1	7	The father that the girls discourage , greets the person .
The father that the girls discourage , encourages	The father that the girls discourage , encourage	singular	1	7	The father that the girls discourage , encourages the person .
The father that the girls discourage , observes	The father that the girls discourage , observe	singular	1	7	The father that the girls discourage , observes the person .
The father that the girls discourage , confuses	The father that the girls discourage , confuse	singular	1	7	The father that the girls discourage , confuses the person .
The father that the girls confuse , understands	The father that the girls confuse , understand	singular	1	7	The father that the girls confuse , understands the person .
The father that the girls confuse , greets	The father that the girls confuse , greet	singular	1	7	The father that the girls confuse , greets the person .
The father that the girls confuse , encourages	The father that the girls confuse , encourage	singular	1	7	The father that the girls confuse , encourages the person .
The father that the girls confuse , observes	The father that the girls confuse , observe	singular	1	7	The father that the girls confuse , observes the person .
The father that the girls confuse , discourages	The father that the girls confuse , discourage	singular	1	7	The father that the girls confuse , discourages the person .
The father that the doctors understand , greets	The father that the doctors understand , greet	singular	1	7	The father that the doctors understand , greets the person .
The father that the doctors understand , encourages	The father that the doctors understand , encourage	singular	1	7	The father that the doctors understand , encourages the person .
The father that the doctors understand , observes	The father that the doctors understand , observe	singular	1	7	The father that the doctors understand , observes the person .
The father that the doctors understand , discourages	The father that the doctors understand , discourage	singular	1	7	The father that the doctors understand , discourages the person .
The father that the doctors understand , confuses	The father that the doctors understand , confuse	singular	1	7	The father that the doctors understand , confuses the person .
The father that the doctors greet , understands	The father that the doctors greet , understand	singular	1	7	The father that the doctors greet , understands the person .
The father that the doctors greet , encourages	The father that the doctors greet , encourage	singular	1	7	The father that the doctors greet , encourages the person .
The father that the doctors greet , observes	The father that the doctors greet , observe	singular	1	7	The father that the doctors greet , observes the person .
The father that the doctors greet , discourages	The father that the doctors greet , discourage	singular	1	7	The father that the doctors greet , discourages the person .
The father that the doctors greet , confuses	The father that the doctors greet , confuse	singular	1	7	The father that the doctors greet , confuses the person .
The father that the doctors encourage , understands	The father that the doctors encourage , understand	singular	1	7	The father that the doctors encourage , understands the person .
The father that the doctors encourage , greets	The father that the doctors encourage , greet	singular	1	7	The father that the doctors encourage , greets the person .
The father that the doctors encourage , observes	The father that the doctors encourage , observe	singular	1	7	The father that the doctors encourage , observes the person .
The father that the doctors encourage , discourages	The father that the doctors encourage , discourage	singular	1	7	The father that the doctors encourage , discourages the person .
The father that the doctors encourage , confuses	The father that the doctors encourage , confuse	singular	1	7	The father that the doctors encourage , confuses the person .
The father that the doctors observe , understands	The father that the doctors observe , understand	singular	1	7	The father that the doctors observe , understands the person .
The father that the doctors observe , greets	The father that the doctors observe , greet	singular	1	7	The father that the doctors observe , greets the person .
The father that the doctors observe , encourages	The father that the doctors observe , encourage	singular	1	7	The father that the doctors observe , encourages the person .
The father that the doctors observe , discourages	The father that the doctors observe , discourage	singular	1	7	The father that the doctors observe , discourages the person .
The father that the doctors observe , confuses	The father that the doctors observe , confuse	singular	1	7	The father that the doctors observe , confuses the person .
The father that the doctors discourage , understands	The father that the doctors discourage , understand	singular	1	7	The father that the doctors discourage , understands the person .
The father that the doctors discourage , greets	The father that the doctors discourage , greet	singular	1	7	The father that the doctors discourage , greets the person .
The father that the doctors discourage , encourages	The father that the doctors discourage , encourage	singular	1	7	The father that the doctors discourage , encourages the person .
The father that the doctors discourage , observes	The father that the doctors discourage , observe	singular	1	7	The father that the doctors discourage , observes the person .
The father that the doctors discourage , confuses	The father that the doctors discourage , confuse	singular	1	7	The father that the doctors discourage , confuses the person .
The father that the doctors confuse , understands	The father that the doctors confuse , understand	singular	1	7	The father that the doctors confuse , understands the person .
The father that the doctors confuse , greets	The father that the doctors confuse , greet	singular	1	7	The father that the doctors confuse , greets the person .
The father that the doctors confuse , encourages	The father that the doctors confuse , encourage	singular	1	7	The father that the doctors confuse , encourages the person .
The father that the doctors confuse , observes	The father that the doctors confuse , observe	singular	1	7	The father that the doctors confuse , observes the person .
The father that the doctors confuse , discourages	The father that the doctors confuse , discourage	singular	1	7	The father that the doctors confuse , discourages the person .
The father that the men understand , greets	The father that the men understand , greet	singular	1	7	The father that the men understand , greets the person .
The father that the men understand , encourages	The father that the men understand , encourage	singular	1	7	The father that the men understand , encourages the person .
The father that the men understand , observes	The father that the men understand , observe	singular	1	7	The father that the men understand , observes the person .
The father that the men understand , discourages	The father that the men understand , discourage	singular	1	7	The father that the men understand , discourages the person .
The father that the men understand , confuses	The father that the men understand , confuse	singular	1	7	The father that the men understand , confuses the person .
The father that the men greet , understands	The father that the men greet , understand	singular	1	7	The father that the men greet , understands the person .
The father that the men greet , encourages	The father that the men greet , encourage	singular	1	7	The father that the men greet , encourages the person .
The father that the men greet , observes	The father that the men greet , observe	singular	1	7	The father that the men greet , observes the person .
The father that the men greet , discourages	The father that the men greet , discourage	singular	1	7	The father that the men greet , discourages the person .
The father that the men greet , confuses	The father that the men greet , confuse	singular	1	7	The father that the men greet , confuses the person .
The father that the men encourage , understands	The father that the men encourage , understand	singular	1	7	The father that the men encourage , understands the person .
The father that the men encourage , greets	The father that the men encourage , greet	singular	1	7	The father that the men encourage , greets the person .
The father that the men encourage , observes	The father that the men encourage , observe	singular	1	7	The father that the men encourage , observes the person .
The father that the men encourage , discourages	The father that the men encourage , discourage	singular	1	7	The father that the men encourage , discourages the person .
The father that the men encourage , confuses	The father that the men encourage , confuse	singular	1	7	The father that the men encourage , confuses the person .
The father that the men observe , understands	The father that the men observe , understand	singular	1	7	The father that the men observe , understands the person .
The father that the men observe , greets	The father that the men observe , greet	singular	1	7	The father that the men observe , greets the person .
The father that the men observe , encourages	The father that the men observe , encourage	singular	1	7	The father that the men observe , encourages the person .
The father that the men observe , discourages	The father that the men observe , discourage	singular	1	7	The father that the men observe , discourages the person .
The father that the men observe , confuses	The father that the men observe , confuse	singular	1	7	The father that the men observe , confuses the person .
The father that the men discourage , understands	The father that the men discourage , understand	singular	1	7	The father that the men discourage , understands the person .
The father that the men discourage , greets	The father that the men discourage , greet	singular	1	7	The father that the men discourage , greets the person .
The father that the men discourage , encourages	The father that the men discourage , encourage	singular	1	7	The father that the men discourage , encourages the person .
The father that the men discourage , observes	The father that the men discourage , observe	singular	1	7	The father that the men discourage , observes the person .
The father that the men discourage , confuses	The father that the men discourage , confuse	singular	1	7	The father that the men discourage , confuses the person .
The father that the men confuse , understands	The father that the men confuse , understand	singular	1	7	The father that the men confuse , understands the person .
