agreement	disagreement	number	subject_index	verb_index	completed
The man probably confuses	The man probably confuse	singular	1	3	The man probably confuses the person.
The man carefully discourages	The man carefully discourage	singular	1	3	The man carefully discourages the person.
The man carefully inspires	The man carefully inspire	singular	1	3	The man carefully inspires the person.
The man carefully knows	The man carefully know	singular	1	3	The man carefully knows the person.
The man carefully criticizes	The man carefully criticize	singular	1	3	The man carefully criticizes the person.
The man carefully understands	The man carefully understand	singular	1	3	The man carefully understands the person.
The man carefully encourages	The man carefully encourage	singular	1	3	The man carefully encourages the person.
The man carefully avoids	The man carefully avoid	singular	1	3	The man carefully avoids the person.
The man carefully greets	The man carefully greet	singular	1	3	The man carefully greets the person.
The man carefully remembers	The man carefully remember	singular	1	3	The man carefully remembers the person.
The man carefully admires	The man carefully admire	singular	1	3	The man carefully admires the person.
The man carefully stimulates	The man carefully stimulate	singular	1	3	The man carefully stimulates the person.
The man carefully observes	The man carefully observe	singular	1	3	The man carefully observes the person.
The man carefully confuses	The man carefully confuse	singular	1	3	The man carefully confuses the person.
The friend openly discourages	The friend openly discourage	singular	1	3	The friend openly discourages the person.
The friend openly inspires	The friend openly inspire	singular	1	3	The friend openly inspires the person.
The friend openly knows	The friend openly know	singular	1	3	The friend openly knows the person.
The friend openly criticizes	The friend openly criticize	singular	1	3	The friend openly criticizes the person.
The friend openly understands	The friend openly understand	singular	1	3	The friend openly understands the person.
The friend openly encourages	The friend openly encourage	singular	1	3	The friend openly encourages the person.
The friend openly avoids	The friend openly avoid	singular	1	3	The friend openly avoids the person.
The friend openly greets	The friend openly greet	singular	1	3	The friend openly greets the person.
The friend openly remembers	The friend openly remember	singular	1	3	The friend openly remembers the person.
The friend openly admires	The friend openly admire	singular	1	3	The friend openly admires the person.
The friend openly stimulates	The friend openly stimulate	singular	1	3	The friend openly stimulates the person.
The friend openly observes	The friend openly observe	singular	1	3	The friend openly observes the person.
The friend openly confuses	The friend openly confuse	singular	1	3	The friend openly confuses the person.
The friend knowingly discourages	The friend knowingly discourage	singular	1	3	The friend knowingly discourages the person.
The friend knowingly inspires	The friend knowingly inspire	singular	1	3	The friend knowingly inspires the person.
The friend knowingly knows	The friend knowingly know	singular	1	3	The friend knowingly knows the person.
The friend knowingly criticizes	The friend knowingly criticize	singular	1	3	The friend knowingly criticizes the person.
The friend knowingly understands	The friend knowingly understand	singular	1	3	The friend knowingly understands the person.
The friend knowingly encourages	The friend knowingly encourage	singular	1	3	The friend knowingly encourages the person.
The friend knowingly avoids	The friend knowingly avoid	singular	1	3	The friend knowingly avoids the person.
The friend knowingly greets	The friend knowingly greet	singular	1	3	The friend knowingly greets the person.
The friend knowingly remembers	The friend knowingly remember	singular	1	3	The friend knowingly remembers the person.
The friend knowingly admires	The friend knowingly admire	singular	1	3	The friend knowingly admires the person.
The friend knowingly stimulates	The friend knowingly stimulate	singular	1	3	The friend knowingly stimulates the person.
The friend knowingly observes	The friend knowingly observe	singular	1	3	The friend knowingly observes the person.
The friend knowingly confuses	The friend knowingly confuse	singular	1	3	The friend knowingly confuses the person.
The friend certainly discourages	The friend certainly discourage	singular	1	3	The friend certainly discourages the person.
The friend certainly inspires	The friend certainly inspire	singular	1	3	The friend certainly inspires the person.
The friend certainly knows	The friend certainly know	singular	1	3	The friend certainly knows the person.
The friend certainly criticizes	The friend certainly criticize	singular	1	3	The friend certainly criticizes the person.
The friend certainly understands	The friend certainly understand	singular	1	3	The friend certainly understands the person.
The friend certainly encourages	The friend certainly encourage	singular	1	3	The friend certainly encourages the person.
The friend certainly avoids	The friend certainly avoid	singular	1	3	The friend certainly avoids the person.
The friend certainly greets	The friend certainly greet	singular	1	3	The friend certainly greets the person.
The friend certainly remembers	The friend certainly remember	singular	1	3	The friend certainly remembers the person.
The friend certainly admires	The friend certainly admire	singular	1	3	The friend certainly admires the person.
The friend certainly stimulates	The friend certainly stimulate	singular	1	3	The friend certainly stimulates the person.
The friend certainly observes	The friend certainly observe	singular	1	3	The friend certainly observes the person.
The friend certainly confuses	The friend certainly confuse	singular	1	3	The friend certainly confuses the person.
The friend overtly discourages	The friend overtly discourage	singular	1	3	The friend overtly discourages the person.
The friend overtly inspires	The friend overtly inspire	singular	1	3	The friend overtly inspires the person.
The friend overtly knows	The friend overtly know	singular	1	3	The friend overtly knows the person.
The friend overtly criticizes	The friend overtly criticize	singular	1	3	The friend overtly criticizes the person.
The friend overtly understands	The friend overtly understand	singular	1	3	The friend overtly understands the person.
The friend overtly encourages	The friend overtly encourage	singular	1	3	The friend overtly encourages the person.
The friend overtly avoids	The friend overtly avoid	singular	1	3	The friend overtly avoids the person.
The friend overtly greets	The friend overtly greet	singular	1	3	The friend overtly greets the person.
The friend overtly remembers	The friend overtly remember	singular	1	3	The friend overtly remembers the person.
The friend overtly admires	The friend overtly admire	singular	1	3	The friend overtly admires the person.
The friend overtly stimulates	The friend overtly stimulate	singular	1	3	The friend overtly stimulates the person.
The friend overtly observes	The friend overtly observe	singular	1	3	The friend overtly observes the person.
The friend overtly confuses	The friend overtly confuse	singular	1	3	The friend overtly confuses the person.
The friend probably discourages	The friend probably discourage	singular	1	3	The friend probably discourages the person.
The friend probably inspires	The friend probably inspire	singular	1	3	The friend probably inspires the person.
The friend probably knows	The friend probably know	singular	1	3	The friend probably knows the person.
The friend probably criticizes	The friend probably criticize	singular	1	3	The friend probably criticizes the person.
The friend probably understands	The friend probably understand	singular	1	3	The friend probably understands the person.
The friend probably encourages	The friend probably encourage	singular	1	3	The friend probably encourages the person.
The friend probably avoids	The friend probably avoid	singular	1	3	The friend probably avoids the person.
The friend probably greets	The friend probably greet	singular	1	3	The friend probably greets the person.
The friend probably remembers	The friend probably remember	singular	1	3	The friend probably remembers the person.
The friend probably admires	The friend probably admire	singular	1	3	The friend probably admires the person.
The friend probably stimulates	The friend probably stimulate	singular	1	3	The friend probably stimulates the person.
The friend probably observes	The friend probably observe	singular	1	3	The friend probably observes the person.
The friend probably confuses	The friend probably confuse	singular	1	3	The friend probably confuses the person.
The friend carefully discourages	The friend carefully discourage	singular	1	3	The friend carefully discourages the person.
The friend carefully inspires	The friend carefully inspire	singular	1	3	The friend carefully inspires the person.
The friend carefully knows	The friend carefully know	singular	1	3	The friend carefully knows the person.
The friend carefully criticizes	The friend carefully criticize	singular	1	3	The friend carefully criticizes the person.
The friend carefully understands	The friend carefully understand	singular	1	3	The friend carefully understands the person.
The friend carefully encourages	The friend carefully encourage	singular	1	3	The friend carefully encourages the person.
The friend carefully avoids	The friend carefully avoid	singular	1	3	The friend carefully avoids the person.
The friend carefully greets	The friend carefully greet	singular	1	3	The friend carefully greets the person.
The friend carefully remembers	The friend carefully remember	singular	1	3	The friend carefully remembers the person.
The friend carefully admires	The friend carefully admire	singular	1	3	The friend carefully admires the person.
The friend carefully stimulates	The friend carefully stimulate	singular	1	3	The friend carefully stimulates the person.
The friend carefully observes	The friend carefully observe	singular	1	3	The friend carefully observes the person.
The friend carefully confuses	The friend carefully confuse	singular	1	3	The friend carefully confuses the person.
The athlete openly discourages	The athlete openly discourage	singular	1	3	The athlete openly discourages the person.
The athlete openly inspires	The athlete openly inspire	singular	1	3	The athlete openly inspires the person.
The athlete openly knows	The athlete openly know	singular	1	3	The athlete openly knows the person.
The athlete openly criticizes	The athlete openly criticize	singular	1	3	The athlete openly criticizes the person.
The athlete openly understands	The athlete openly understand	singular	1	3	The athlete openly understands the person.
The athlete openly encourages	The athlete openly encourage	singular	1	3	The athlete openly encourages the person.
The athlete openly avoids	The athlete openly avoid	singular	1	3	The athlete openly avoids the person.
The athlete openly greets	The athlete openly greet	singular	1	3	The athlete openly greets the person.
The athlete openly remembers	The athlete openly remember	singular	1	3	The athlete openly remembers the person.
The athlete openly admires	The athlete openly admire	singular	1	3	The athlete openly admires the person.
The athlete openly stimulates	The athlete openly stimulate	singular	1	3	The athlete openly stimulates the person.
The athlete openly observes	The athlete openly observe	singular	1	3	The athlete openly observes the person.
The athlete openly confuses	The athlete openly confuse	singular	1	3	The athlete openly confuses the person.
The athlete knowingly discourages	The athlete knowingly discourage	singular	1	3	The athlete knowingly discourages the person.
The athlete knowingly inspires	The athlete knowingly inspire	singular	1	3	The athlete knowingly inspires the person.
The athlete knowingly knows	The athlete knowingly know	singular	1	3	The athlete knowingly knows the person.
The athlete knowingly criticizes	The athlete knowingly criticize	singular	1	3	The athlete knowingly criticizes the person.
The athlete knowingly understands	The athlete knowingly understand	singular	1	3	The athlete knowingly understands the person.
The athlete knowingly encourages	The athlete knowingly encourage	singular	1	3	The athlete knowingly encourages the person.
The athlete knowingly avoids	The athlete knowingly avoid	singular	1	3	The athlete knowingly avoids the person.
The athlete knowingly greets	The athlete knowingly greet	singular	1	3	The athlete knowingly greets the person.
The athlete knowingly remembers	The athlete knowingly remember	singular	1	3	The athlete knowingly remembers the person.
The athlete knowingly admires	The athlete knowingly admire	singular	1	3	The athlete knowingly admires the person.
The athlete knowingly stimulates	The athlete knowingly stimulate	singular	1	3	The athlete knowingly stimulates the person.
The athlete knowingly observes	The athlete knowingly observe	singular	1	3	The athlete knowingly observes the person.
The athlete knowingly confuses	The athlete knowingly confuse	singular	1	3	The athlete knowingly confuses the person.
The athlete certainly discourages	The athlete certainly discourage	singular	1	3	The athlete certainly discourages the person.
The athlete certainly inspires	The athlete certainly inspire	singular	1	3	The athlete certainly inspires the person.
The athlete certainly knows	The athlete certainly know	singular	1	3	The athlete certainly knows the person.
The athlete certainly criticizes	The athlete certainly criticize	singular	1	3	The athlete certainly criticizes the person.
The athlete certainly understands	The athlete certainly understand	singular	1	3	The athlete certainly understands the person.
The athlete certainly encourages	The athlete certainly encourage	singular	1	3	The athlete certainly encourages the person.
The athlete certainly avoids	The athlete certainly avoid	singular	1	3	The athlete certainly avoids the person.
The athlete certainly greets	The athlete certainly greet	singular	1	3	The athlete certainly greets the person.
The athlete certainly remembers	The athlete certainly remember	singular	1	3	The athlete certainly remembers the person.
The athlete certainly admires	The athlete certainly admire	singular	1	3	The athlete certainly admires the person.
The athlete certainly stimulates	The athlete certainly stimulate	singular	1	3	The athlete certainly stimulates the person.
The athlete certainly observes	The athlete certainly observe	singular	1	3	The athlete certainly observes the person.
The athlete certainly confuses	The athlete certainly confuse	singular	1	3	The athlete certainly confuses the person.
The athlete overtly discourages	The athlete overtly discourage	singular	1	3	The athlete overtly discourages the person.
The athlete overtly inspires	The athlete overtly inspire	singular	1	3	The athlete overtly inspires the person.
The athlete overtly knows	The athlete overtly know	singular	1	3	The athlete overtly knows the person.
The athlete overtly criticizes	The athlete overtly criticize	singular	1	3	The athlete overtly criticizes the person.
The athlete overtly understands	The athlete overtly understand	singular	1	3	The athlete overtly understands the person.
The athlete overtly encourages	The athlete overtly encourage	singular	1	3	The athlete overtly encourages the person.
The athlete overtly avoids	The athlete overtly avoid	singular	1	3	The athlete overtly avoids the person.
The athlete overtly greets	The athlete overtly greet	singular	1	3	The athlete overtly greets the person.
The athlete overtly remembers	The athlete overtly remember	singular	1	3	The athlete overtly remembers the person.
The athlete overtly admires	The athlete overtly admire	singular	1	3	The athlete overtly admires the person.
The athlete overtly stimulates	The athlete overtly stimulate	singular	1	3	The athlete overtly stimulates the person.
The athlete overtly observes	The athlete overtly observe	singular	1	3	The athlete overtly observes the person.
The athlete overtly confuses	The athlete overtly confuse	singular	1	3	The athlete overtly confuses the person.
The athlete probably discourages	The athlete probably discourage	singular	1	3	The athlete probably discourages the person.
The athlete probably inspires	The athlete probably inspire	singular	1	3	The athlete probably inspires the person.
The athlete probably knows	The athlete probably know	singular	1	3	The athlete probably knows the person.
The athlete probably criticizes	The athlete probably criticize	singular	1	3	The athlete probably criticizes the person.
The athlete probably understands	The athlete probably understand	singular	1	3	The athlete probably understands the person.
The athlete probably encourages	The athlete probably encourage	singular	1	3	The athlete probably encourages the person.
The athlete probably avoids	The athlete probably avoid	singular	1	3	The athlete probably avoids the person.
The athlete probably greets	The athlete probably greet	singular	1	3	The athlete probably greets the person.
The athlete probably remembers	The athlete probably remember	singular	1	3	The athlete probably remembers the person.
The athlete probably admires	The athlete probably admire	singular	1	3	The athlete probably admires the person.
The athlete probably stimulates	The athlete probably stimulate	singular	1	3	The athlete probably stimulates the person.
The athlete probably observes	The athlete probably observe	singular	1	3	The athlete probably observes the person.
The athlete probably confuses	The athlete probably confuse	singular	1	3	The athlete probably confuses the person.
The athlete carefully discourages	The athlete carefully discourage	singular	1	3	The athlete carefully discourages the person.
The athlete carefully inspires	The athlete carefully inspire	singular	1	3	The athlete carefully inspires the person.
The athlete carefully knows	The athlete carefully know	singular	1	3	The athlete carefully knows the person.
The athlete carefully criticizes	The athlete carefully criticize	singular	1	3	The athlete carefully criticizes the person.
The athlete carefully understands	The athlete carefully understand	singular	1	3	The athlete carefully understands the person.
The athlete carefully encourages	The athlete carefully encourage	singular	1	3	The athlete carefully encourages the person.
The athlete carefully avoids	The athlete carefully avoid	singular	1	3	The athlete carefully avoids the person.
The athlete carefully greets	The athlete carefully greet	singular	1	3	The athlete carefully greets the person.
The athlete carefully remembers	The athlete carefully remember	singular	1	3	The athlete carefully remembers the person.
The athlete carefully admires	The athlete carefully admire	singular	1	3	The athlete carefully admires the person.
The athlete carefully stimulates	The athlete carefully stimulate	singular	1	3	The athlete carefully stimulates the person.
The athlete carefully observes	The athlete carefully observe	singular	1	3	The athlete carefully observes the person.
The athlete carefully confuses	The athlete carefully confuse	singular	1	3	The athlete carefully confuses the person.
The lawyer openly discourages	The lawyer openly discourage	singular	1	3	The lawyer openly discourages the person.
The lawyer openly inspires	The lawyer openly inspire	singular	1	3	The lawyer openly inspires the person.
The lawyer openly knows	The lawyer openly know	singular	1	3	The lawyer openly knows the person.
The lawyer openly criticizes	The lawyer openly criticize	singular	1	3	The lawyer openly criticizes the person.
The lawyer openly understands	The lawyer openly understand	singular	1	3	The lawyer openly understands the person.
The lawyer openly encourages	The lawyer openly encourage	singular	1	3	The lawyer openly encourages the person.
The lawyer openly avoids	The lawyer openly avoid	singular	1	3	The lawyer openly avoids the person.
The lawyer openly greets	The lawyer openly greet	singular	1	3	The lawyer openly greets the person.
The lawyer openly remembers	The lawyer openly remember	singular	1	3	The lawyer openly remembers the person.
The lawyer openly admires	The lawyer openly admire	singular	1	3	The lawyer openly admires the person.
The lawyer openly stimulates	The lawyer openly stimulate	singular	1	3	The lawyer openly stimulates the person.
The lawyer openly observes	The lawyer openly observe	singular	1	3	The lawyer openly observes the person.
The lawyer openly confuses	The lawyer openly confuse	singular	1	3	The lawyer openly confuses the person.
The lawyer knowingly discourages	The lawyer knowingly discourage	singular	1	3	The lawyer knowingly discourages the person.
The lawyer knowingly inspires	The lawyer knowingly inspire	singular	1	3	The lawyer knowingly inspires the person.
The lawyer knowingly knows	The lawyer knowingly know	singular	1	3	The lawyer knowingly knows the person.
The lawyer knowingly criticizes	The lawyer knowingly criticize	singular	1	3	The lawyer knowingly criticizes the person.
The lawyer knowingly understands	The lawyer knowingly understand	singular	1	3	The lawyer knowingly understands the person.
The lawyer knowingly encourages	The lawyer knowingly encourage	singular	1	3	The lawyer knowingly encourages the person.
The lawyer knowingly avoids	The lawyer knowingly avoid	singular	1	3	The lawyer knowingly avoids the person.
The lawyer knowingly greets	The lawyer knowingly greet	singular	1	3	The lawyer knowingly greets the person.
The lawyer knowingly remembers	The lawyer knowingly remember	singular	1	3	The lawyer knowingly remembers the person.
The lawyer knowingly admires	The lawyer knowingly admire	singular	1	3	The lawyer knowingly admires the person.
The lawyer knowingly stimulates	The lawyer knowingly stimulate	singular	1	3	The lawyer knowingly stimulates the person.
The lawyer knowingly observes	The lawyer knowingly observe	singular	1	3	The lawyer knowingly observes the person.
The lawyer knowingly confuses	The lawyer knowingly confuse	singular	1	3	The lawyer knowingly confuses the person.
The lawyer certainly discourages	The lawyer certainly discourage	singular	1	3	The lawyer certainly discourages the person.
The lawyer certainly inspires	The lawyer certainly inspire	singular	1	3	The lawyer certainly inspires the person.
The lawyer certainly knows	The lawyer certainly know	singular	1	3	The lawyer certainly knows the person.
The lawyer certainly criticizes	The lawyer certainly criticize	singular	1	3	The lawyer certainly criticizes the person.
The lawyer certainly understands	The lawyer certainly understand	singular	1	3	The lawyer certainly understands the person.
The lawyer certainly encourages	The lawyer certainly encourage	singular	1	3	The lawyer certainly encourages the person.
The lawyer certainly avoids	The lawyer certainly avoid	singular	1	3	The lawyer certainly avoids the person.
The lawyer certainly greets	The lawyer certainly greet	singular	1	3	The lawyer certainly greets the person.
The lawyer certainly remembers	The lawyer certainly remember	singular	1	3	The lawyer certainly remembers the person.
The lawyer certainly admires	The lawyer certainly admire	singular	1	3	The lawyer certainly admires the person.
The lawyer certainly stimulates	The lawyer certainly stimulate	singular	1	3	The lawyer certainly stimulates the person.
The lawyer certainly observes	The lawyer certainly observe	singular	1	3	The lawyer certainly observes the person.
The lawyer certainly confuses	The lawyer certainly confuse	singular	1	3	The lawyer certainly confuses the person.
The lawyer overtly discourages	The lawyer overtly discourage	singular	1	3	The lawyer overtly discourages the person.
The lawyer overtly inspires	The lawyer overtly inspire	singular	1	3	The lawyer overtly inspires the person.
The lawyer overtly knows	The lawyer overtly know	singular	1	3	The lawyer overtly knows the person.
The lawyer overtly criticizes	The lawyer overtly criticize	singular	1	3	The lawyer overtly criticizes the person.
The lawyer overtly understands	The lawyer overtly understand	singular	1	3	The lawyer overtly understands the person.
The lawyer overtly encourages	The lawyer overtly encourage	singular	1	3	The lawyer overtly encourages the person.
The lawyer overtly avoids	The lawyer overtly avoid	singular	1	3	The lawyer overtly avoids the person.
The lawyer overtly greets	The lawyer overtly greet	singular	1	3	The lawyer overtly greets the person.
The lawyer overtly remembers	The lawyer overtly remember	singular	1	3	The lawyer overtly remembers the person.
The lawyer overtly admires	The lawyer overtly admire	singular	1	3	The lawyer overtly admires the person.
The lawyer overtly stimulates	The lawyer overtly stimulate	singular	1	3	The lawyer overtly stimulates the person.
The lawyer overtly observes	The lawyer overtly observe	singular	1	3	The lawyer overtly observes the person.
The lawyer overtly confuses	The lawyer overtly confuse	singular	1	3	The lawyer overtly confuses the person.
The lawyer probably discourages	The lawyer probably discourage	singular	1	3	The lawyer probably discourages the person.
The lawyer probably inspires	The lawyer probably inspire	singular	1	3	The lawyer probably inspires the person.
The lawyer probably knows	The lawyer probably know	singular	1	3	The lawyer probably knows the person.
The lawyer probably criticizes	The lawyer probably criticize	singular	1	3	The lawyer probably criticizes the person.
The lawyer probably understands	The lawyer probably understand	singular	1	3	The lawyer probably understands the person.
The lawyer probably encourages	The lawyer probably encourage	singular	1	3	The lawyer probably encourages the person.
The lawyer probably avoids	The lawyer probably avoid	singular	1	3	The lawyer probably avoids the person.
The lawyer probably greets	The lawyer probably greet	singular	1	3	The lawyer probably greets the person.
The lawyer probably remembers	The lawyer probably remember	singular	1	3	The lawyer probably remembers the person.
The lawyer probably admires	The lawyer probably admire	singular	1	3	The lawyer probably admires the person.
The lawyer probably stimulates	The lawyer probably stimulate	singular	1	3	The lawyer probably stimulates the person.
The lawyer probably observes	The lawyer probably observe	singular	1	3	The lawyer probably observes the person.
The lawyer probably confuses	The lawyer probably confuse	singular	1	3	The lawyer probably confuses the person.
The lawyer carefully discourages	The lawyer carefully discourage	singular	1	3	The lawyer carefully discourages the person.
The lawyer carefully inspires	The lawyer carefully inspire	singular	1	3	The lawyer carefully inspires the person.
The lawyer carefully knows	The lawyer carefully know	singular	1	3	The lawyer carefully knows the person.
The lawyer carefully criticizes	The lawyer carefully criticize	singular	1	3	The lawyer carefully criticizes the person.
The lawyer carefully understands	The lawyer carefully understand	singular	1	3	The lawyer carefully understands the person.
The lawyer carefully encourages	The lawyer carefully encourage	singular	1	3	The lawyer carefully encourages the person.
The lawyer carefully avoids	The lawyer carefully avoid	singular	1	3	The lawyer carefully avoids the person.
The lawyer carefully greets	The lawyer carefully greet	singular	1	3	The lawyer carefully greets the person.
The lawyer carefully remembers	The lawyer carefully remember	singular	1	3	The lawyer carefully remembers the person.
The lawyer carefully admires	The lawyer carefully admire	singular	1	3	The lawyer carefully admires the person.
The lawyer carefully stimulates	The lawyer carefully stimulate	singular	1	3	The lawyer carefully stimulates the person.
The lawyer carefully observes	The lawyer carefully observe	singular	1	3	The lawyer carefully observes the person.
The lawyer carefully confuses	The lawyer carefully confuse	singular	1	3	The lawyer carefully confuses the person.
The father openly discourages	The father openly discourage	singular	1	3	The father openly discourages the person.
The father openly inspires	The father openly inspire	singular	1	3	The father openly inspires the person.
The father openly knows	The father openly know	singular	1	3	The father openly knows the person.
The father openly criticizes	The father openly criticize	singular	1	3	The father openly criticizes the person.
The father openly understands	The father openly understand	singular	1	3	The father openly understands the person.
The father openly encourages	The father openly encourage	singular	1	3	The father openly encourages the person.
The father openly avoids	The father openly avoid	singular	1	3	The father openly avoids the person.
The father openly greets	The father openly greet	singular	1	3	The father openly greets the person.
The father openly remembers	The father openly remember	singular	1	3	The father openly remembers the person.
The father openly admires	The father openly admire	singular	1	3	The father openly admires the person.
The father openly stimulates	The father openly stimulate	singular	1	3	The father openly stimulates the person.
The father openly observes	The father openly observe	singular	1	3	The father openly observes the person.
The father openly confuses	The father openly confuse	singular	1	3	The father openly confuses the person.
The father knowingly discourages	The father knowingly discourage	singular	1	3	The father knowingly discourages the person.
The father knowingly inspires	The father knowingly inspire	singular	1	3	The father knowingly inspires the person.
The father knowingly knows	The father knowingly know	singular	1	3	The father knowingly knows the person.
The father knowingly criticizes	The father knowingly criticize	singular	1	3	The father knowingly criticizes the person.
The father knowingly understands	The father knowingly understand	singular	1	3	The father knowingly understands the person.
The father knowingly encourages	The father knowingly encourage	singular	1	3	The father knowingly encourages the person.
The father knowingly avoids	The father knowingly avoid	singular	1	3	The father knowingly avoids the person.
The father knowingly greets	The father knowingly greet	singular	1	3	The father knowingly greets the person.
The father knowingly remembers	The father knowingly remember	singular	1	3	The father knowingly remembers the person.
The father knowingly admires	The father knowingly admire	singular	1	3	The father knowingly admires the person.
The father knowingly stimulates	The father knowingly stimulate	singular	1	3	The father knowingly stimulates the person.
The father knowingly observes	The father knowingly observe	singular	1	3	The father knowingly observes the person.
The father knowingly confuses	The father knowingly confuse	singular	1	3	The father knowingly confuses the person.
The father certainly discourages	The father certainly discourage	singular	1	3	The father certainly discourages the person.
The father certainly inspires	The father certainly inspire	singular	1	3	The father certainly inspires the person.
The father certainly knows	The father certainly know	singular	1	3	The father certainly knows the person.
The father certainly criticizes	The father certainly criticize	singular	1	3	The father certainly criticizes the person.
The father certainly understands	The father certainly understand	singular	1	3	The father certainly understands the person.
The father certainly encourages	The father certainly encourage	singular	1	3	The father certainly encourages the person.
The father certainly avoids	The father certainly avoid	singular	1	3	The father certainly avoids the person.
The father certainly greets	The father certainly greet	singular	1	3	The father certainly greets the person.
The father certainly remembers	The father certainly remember	singular	1	3	The father certainly remembers the person.
The father certainly admires	The father certainly admire	singular	1	3	The father certainly admires the person.
The father certainly stimulates	The father certainly stimulate	singular	1	3	The father certainly stimulates the person.
The father certainly observes	The father certainly observe	singular	1	3	The father certainly observes the person.
The father certainly confuses	The father certainly confuse	singular	1	3	The father certainly confuses the person.
The father overtly discourages	The father overtly discourage	singular	1	3	The father overtly discourages the person.
