agreement	disagreement	number	subject_index	verb_index	completed
The poet and the athlete know	The poet and the athlete knows	singular	1	5	The poet and the athlete know the person.
The poet and the athlete stimulate	The poet and the athlete stimulates	singular	1	5	The poet and the athlete stimulate the person.
The poet and the athlete understand	The poet and the athlete understands	singular	1	5	The poet and the athlete understand the person.
The poet and the friend observe	The poet and the friend observes	singular	1	5	The poet and the friend observe the person.
The poet and the friend encourage	The poet and the friend encourages	singular	1	5	The poet and the friend encourage the person.
The poet and the friend greet	The poet and the friend greets	singular	1	5	The poet and the friend greet the person.
The poet and the friend avoid	The poet and the friend avoids	singular	1	5	The poet and the friend avoid the person.
The poet and the friend discourage	The poet and the friend discourages	singular	1	5	The poet and the friend discourage the person.
The poet and the friend know	The poet and the friend knows	singular	1	5	The poet and the friend know the person.
The poet and the friend stimulate	The poet and the friend stimulates	singular	1	5	The poet and the friend stimulate the person.
The poet and the friend understand	The poet and the friend understands	singular	1	5	The poet and the friend understand the person.
The poet and the child observe	The poet and the child observes	singular	1	5	The poet and the child observe the person.
The poet and the child encourage	The poet and the child encourages	singular	1	5	The poet and the child encourage the person.
The poet and the child greet	The poet and the child greets	singular	1	5	The poet and the child greet the person.
The poet and the child avoid	The poet and the child avoids	singular	1	5	The poet and the child avoid the person.
The poet and the child discourage	The poet and the child discourages	singular	1	5	The poet and the child discourage the person.
The poet and the child know	The poet and the child knows	singular	1	5	The poet and the child know the person.
The poet and the child stimulate	The poet and the child stimulates	singular	1	5	The poet and the child stimulate the person.
The poet and the child understand	The poet and the child understands	singular	1	5	The poet and the child understand the person.
The poet and the father observe	The poet and the father observes	singular	1	5	The poet and the father observe the person.
The poet and the father encourage	The poet and the father encourages	singular	1	5	The poet and the father encourage the person.
The poet and the father greet	The poet and the father greets	singular	1	5	The poet and the father greet the person.
The poet and the father avoid	The poet and the father avoids	singular	1	5	The poet and the father avoid the person.
The poet and the father discourage	The poet and the father discourages	singular	1	5	The poet and the father discourage the person.
The poet and the father know	The poet and the father knows	singular	1	5	The poet and the father know the person.
The poet and the father stimulate	The poet and the father stimulates	singular	1	5	The poet and the father stimulate the person.
The poet and the father understand	The poet and the father understands	singular	1	5	The poet and the father understand the person.
The poet and the doctor observe	The poet and the doctor observes	singular	1	5	The poet and the doctor observe the person.
The poet and the doctor encourage	The poet and the doctor encourages	singular	1	5	The poet and the doctor encourage the person.
The poet and the doctor greet	The poet and the doctor greets	singular	1	5	The poet and the doctor greet the person.
The poet and the doctor avoid	The poet and the doctor avoids	singular	1	5	The poet and the doctor avoid the person.
The poet and the doctor discourage	The poet and the doctor discourages	singular	1	5	The poet and the doctor discourage the person.
The poet and the doctor know	The poet and the doctor knows	singular	1	5	The poet and the doctor know the person.
The poet and the doctor stimulate	The poet and the doctor stimulates	singular	1	5	The poet and the doctor stimulate the person.
The poet and the doctor understand	The poet and the doctor understands	singular	1	5	The poet and the doctor understand the person.
The poet and the woman observe	The poet and the woman observes	singular	1	5	The poet and the woman observe the person.
The poet and the woman encourage	The poet and the woman encourages	singular	1	5	The poet and the woman encourage the person.
The poet and the woman greet	The poet and the woman greets	singular	1	5	The poet and the woman greet the person.
The poet and the woman avoid	The poet and the woman avoids	singular	1	5	The poet and the woman avoid the person.
The poet and the woman discourage	The poet and the woman discourages	singular	1	5	The poet and the woman discourage the person.
The poet and the woman know	The poet and the woman knows	singular	1	5	The poet and the woman know the person.
The poet and the woman stimulate	The poet and the woman stimulates	singular	1	5	The poet and the woman stimulate the person.
The poet and the woman understand	The poet and the woman understands	singular	1	5	The poet and the woman understand the person.
The poet and the victim observe	The poet and the victim observes	singular	1	5	The poet and the victim observe the person.
The poet and the victim encourage	The poet and the victim encourages	singular	1	5	The poet and the victim encourage the person.
The poet and the victim greet	The poet and the victim greets	singular	1	5	The poet and the victim greet the person.
The poet and the victim avoid	The poet and the victim avoids	singular	1	5	The poet and the victim avoid the person.
The poet and the victim discourage	The poet and the victim discourages	singular	1	5	The poet and the victim discourage the person.
The poet and the victim know	The poet and the victim knows	singular	1	5	The poet and the victim know the person.
The poet and the victim stimulate	The poet and the victim stimulates	singular	1	5	The poet and the victim stimulate the person.
The poet and the victim understand	The poet and the victim understands	singular	1	5	The poet and the victim understand the person.
The poet and the man observe	The poet and the man observes	singular	1	5	The poet and the man observe the person.
The poet and the man encourage	The poet and the man encourages	singular	1	5	The poet and the man encourage the person.
The poet and the man greet	The poet and the man greets	singular	1	5	The poet and the man greet the person.
The poet and the man avoid	The poet and the man avoids	singular	1	5	The poet and the man avoid the person.
The poet and the man discourage	The poet and the man discourages	singular	1	5	The poet and the man discourage the person.
The poet and the man know	The poet and the man knows	singular	1	5	The poet and the man know the person.
The poet and the man stimulate	The poet and the man stimulates	singular	1	5	The poet and the man stimulate the person.
The poet and the man understand	The poet and the man understands	singular	1	5	The poet and the man understand the person.
The poet and the farmer observe	The poet and the farmer observes	singular	1	5	The poet and the farmer observe the person.
The poet and the farmer encourage	The poet and the farmer encourages	singular	1	5	The poet and the farmer encourage the person.
The poet and the farmer greet	The poet and the farmer greets	singular	1	5	The poet and the farmer greet the person.
The poet and the farmer avoid	The poet and the farmer avoids	singular	1	5	The poet and the farmer avoid the person.
The poet and the farmer discourage	The poet and the farmer discourages	singular	1	5	The poet and the farmer discourage the person.
The poet and the farmer know	The poet and the farmer knows	singular	1	5	The poet and the farmer know the person.
The poet and the farmer stimulate	The poet and the farmer stimulates	singular	1	5	The poet and the farmer stimulate the person.
The poet and the farmer understand	The poet and the farmer understands	singular	1	5	The poet and the farmer understand the person.
The poet and the teacher observe	The poet and the teacher observes	singular	1	5	The poet and the teacher observe the person.
The poet and the teacher encourage	The poet and the teacher encourages	singular	1	5	The poet and the teacher encourage the person.
The poet and the teacher greet	The poet and the teacher greets	singular	1	5	The poet and the teacher greet the person.
The poet and the teacher avoid	The poet and the teacher avoids	singular	1	5	The poet and the teacher avoid the person.
The poet and the teacher discourage	The poet and the teacher discourages	singular	1	5	The poet and the teacher discourage the person.
The poet and the teacher know	The poet and the teacher knows	singular	1	5	The poet and the teacher know the person.
The poet and the teacher stimulate	The poet and the teacher stimulates	singular	1	5	The poet and the teacher stimulate the person.
The poet and the teacher understand	The poet and the teacher understands	singular	1	5	The poet and the teacher understand the person.
The poet and the boy observe	The poet and the boy observes	singular	1	5	The poet and the boy observe the person.
The poet and the boy encourage	The poet and the boy encourages	singular	1	5	The poet and the boy encourage the person.
The poet and the boy greet	The poet and the boy greets	singular	1	5	The poet and the boy greet the person.
The poet and the boy avoid	The poet and the boy avoids	singular	1	5	The poet and the boy avoid the person.
The poet and the boy discourage	The poet and the boy discourages	singular	1	5	The poet and the boy discourage the person.
The poet and the boy know	The poet and the boy knows	singular	1	5	The poet and the boy know the person.
The poet and the boy stimulate	The poet and the boy stimulates	singular	1	5	The poet and the boy stimulate the person.
The poet and the boy understand	The poet and the boy understands	singular	1	5	The poet and the boy understand the person.
The mother and the poet observe	The mother and the poet observes	singular	1	5	The mother and the poet observe the person.
The mother and the poet encourage	The mother and the poet encourages	singular	1	5	The mother and the poet encourage the person.
The mother and the poet greet	The mother and the poet greets	singular	1	5	The mother and the poet greet the person.
The mother and the poet avoid	The mother and the poet avoids	singular	1	5	The mother and the poet avoid the person.
The mother and the poet discourage	The mother and the poet discourages	singular	1	5	The mother and the poet discourage the person.
The mother and the poet know	The mother and the poet knows	singular	1	5	The mother and the poet know the person.
The mother and the poet stimulate	The mother and the poet stimulates	singular	1	5	The mother and the poet stimulate the person.
The mother and the poet understand	The mother and the poet understands	singular	1	5	The mother and the poet understand the person.
The mother and the lawyer observe	The mother and the lawyer observes	singular	1	5	The mother and the lawyer observe the person.
The mother and the lawyer encourage	The mother and the lawyer encourages	singular	1	5	The mother and the lawyer encourage the person.
The mother and the lawyer greet	The mother and the lawyer greets	singular	1	5	The mother and the lawyer greet the person.
The mother and the lawyer avoid	The mother and the lawyer avoids	singular	1	5	The mother and the lawyer avoid the person.
The mother and the lawyer discourage	The mother and the lawyer discourages	singular	1	5	The mother and the lawyer discourage the person.
The mother and the lawyer know	The mother and the lawyer knows	singular	1	5	The mother and the lawyer know the person.
The mother and the lawyer stimulate	The mother and the lawyer stimulates	singular	1	5	The mother and the lawyer stimulate the person.
The mother and the lawyer understand	The mother and the lawyer understands	singular	1	5	The mother and the lawyer understand the person.
The mother and the girl observe	The mother and the girl observes	singular	1	5	The mother and the girl observe the person.
The mother and the girl encourage	The mother and the girl encourages	singular	1	5	The mother and the girl encourage the person.
The mother and the girl greet	The mother and the girl greets	singular	1	5	The mother and the girl greet the person.
The mother and the girl avoid	The mother and the girl avoids	singular	1	5	The mother and the girl avoid the person.
The mother and the girl discourage	The mother and the girl discourages	singular	1	5	The mother and the girl discourage the person.
The mother and the girl know	The mother and the girl knows	singular	1	5	The mother and the girl know the person.
The mother and the girl stimulate	The mother and the girl stimulates	singular	1	5	The mother and the girl stimulate the person.
The mother and the girl understand	The mother and the girl understands	singular	1	5	The mother and the girl understand the person.
The mother and the athlete observe	The mother and the athlete observes	singular	1	5	The mother and the athlete observe the person.
The mother and the athlete encourage	The mother and the athlete encourages	singular	1	5	The mother and the athlete encourage the person.
The mother and the athlete greet	The mother and the athlete greets	singular	1	5	The mother and the athlete greet the person.
The mother and the athlete avoid	The mother and the athlete avoids	singular	1	5	The mother and the athlete avoid the person.
The mother and the athlete discourage	The mother and the athlete discourages	singular	1	5	The mother and the athlete discourage the person.
The mother and the athlete know	The mother and the athlete knows	singular	1	5	The mother and the athlete know the person.
The mother and the athlete stimulate	The mother and the athlete stimulates	singular	1	5	The mother and the athlete stimulate the person.
The mother and the athlete understand	The mother and the athlete understands	singular	1	5	The mother and the athlete understand the person.
The mother and the friend observe	The mother and the friend observes	singular	1	5	The mother and the friend observe the person.
The mother and the friend encourage	The mother and the friend encourages	singular	1	5	The mother and the friend encourage the person.
The mother and the friend greet	The mother and the friend greets	singular	1	5	The mother and the friend greet the person.
The mother and the friend avoid	The mother and the friend avoids	singular	1	5	The mother and the friend avoid the person.
The mother and the friend discourage	The mother and the friend discourages	singular	1	5	The mother and the friend discourage the person.
The mother and the friend know	The mother and the friend knows	singular	1	5	The mother and the friend know the person.
The mother and the friend stimulate	The mother and the friend stimulates	singular	1	5	The mother and the friend stimulate the person.
The mother and the friend understand	The mother and the friend understands	singular	1	5	The mother and the friend understand the person.
The mother and the child observe	The mother and the child observes	singular	1	5	The mother and the child observe the person.
The mother and the child encourage	The mother and the child encourages	singular	1	5	The mother and the child encourage the person.
The mother and the child greet	The mother and the child greets	singular	1	5	The mother and the child greet the person.
The mother and the child avoid	The mother and the child avoids	singular	1	5	The mother and the child avoid the person.
The mother and the child discourage	The mother and the child discourages	singular	1	5	The mother and the child discourage the person.
The mother and the child know	The mother and the child knows	singular	1	5	The mother and the child know the person.
The mother and the child stimulate	The mother and the child stimulates	singular	1	5	The mother and the child stimulate the person.
The mother and the child understand	The mother and the child understands	singular	1	5	The mother and the child understand the person.
The mother and the father observe	The mother and the father observes	singular	1	5	The mother and the father observe the person.
The mother and the father encourage	The mother and the father encourages	singular	1	5	The mother and the father encourage the person.
The mother and the father greet	The mother and the father greets	singular	1	5	The mother and the father greet the person.
The mother and the father avoid	The mother and the father avoids	singular	1	5	The mother and the father avoid the person.
The mother and the father discourage	The mother and the father discourages	singular	1	5	The mother and the father discourage the person.
The mother and the father know	The mother and the father knows	singular	1	5	The mother and the father know the person.
The mother and the father stimulate	The mother and the father stimulates	singular	1	5	The mother and the father stimulate the person.
The mother and the father understand	The mother and the father understands	singular	1	5	The mother and the father understand the person.
The mother and the doctor observe	The mother and the doctor observes	singular	1	5	The mother and the doctor observe the person.
The mother and the doctor encourage	The mother and the doctor encourages	singular	1	5	The mother and the doctor encourage the person.
The mother and the doctor greet	The mother and the doctor greets	singular	1	5	The mother and the doctor greet the person.
The mother and the doctor avoid	The mother and the doctor avoids	singular	1	5	The mother and the doctor avoid the person.
The mother and the doctor discourage	The mother and the doctor discourages	singular	1	5	The mother and the doctor discourage the person.
The mother and the doctor know	The mother and the doctor knows	singular	1	5	The mother and the doctor know the person.
The mother and the doctor stimulate	The mother and the doctor stimulates	singular	1	5	The mother and the doctor stimulate the person.
The mother and the doctor understand	The mother and the doctor understands	singular	1	5	The mother and the doctor understand the person.
The mother and the woman observe	The mother and the woman observes	singular	1	5	The mother and the woman observe the person.
The mother and the woman encourage	The mother and the woman encourages	singular	1	5	The mother and the woman encourage the person.
The mother and the woman greet	The mother and the woman greets	singular	1	5	The mother and the woman greet the person.
The mother and the woman avoid	The mother and the woman avoids	singular	1	5	The mother and the woman avoid the person.
The mother and the woman discourage	The mother and the woman discourages	singular	1	5	The mother and the woman discourage the person.
The mother and the woman know	The mother and the woman knows	singular	1	5	The mother and the woman know the person.
The mother and the woman stimulate	The mother and the woman stimulates	singular	1	5	The mother and the woman stimulate the person.
The mother and the woman understand	The mother and the woman understands	singular	1	5	The mother and the woman understand the person.
The mother and the victim observe	The mother and the victim observes	singular	1	5	The mother and the victim observe the person.
The mother and the victim encourage	The mother and the victim encourages	singular	1	5	The mother and the victim encourage the person.
The mother and the victim greet	The mother and the victim greets	singular	1	5	The mother and the victim greet the person.
The mother and the victim avoid	The mother and the victim avoids	singular	1	5	The mother and the victim avoid the person.
The mother and the victim discourage	The mother and the victim discourages	singular	1	5	The mother and the victim discourage the person.
The mother and the victim know	The mother and the victim knows	singular	1	5	The mother and the victim know the person.
The mother and the victim stimulate	The mother and the victim stimulates	singular	1	5	The mother and the victim stimulate the person.
The mother and the victim understand	The mother and the victim understands	singular	1	5	The mother and the victim understand the person.
The mother and the man observe	The mother and the man observes	singular	1	5	The mother and the man observe the person.
The mother and the man encourage	The mother and the man encourages	singular	1	5	The mother and the man encourage the person.
The mother and the man greet	The mother and the man greets	singular	1	5	The mother and the man greet the person.
The mother and the man avoid	The mother and the man avoids	singular	1	5	The mother and the man avoid the person.
The mother and the man discourage	The mother and the man discourages	singular	1	5	The mother and the man discourage the person.
The mother and the man know	The mother and the man knows	singular	1	5	The mother and the man know the person.
The mother and the man stimulate	The mother and the man stimulates	singular	1	5	The mother and the man stimulate the person.
The mother and the man understand	The mother and the man understands	singular	1	5	The mother and the man understand the person.
The mother and the farmer observe	The mother and the farmer observes	singular	1	5	The mother and the farmer observe the person.
The mother and the farmer encourage	The mother and the farmer encourages	singular	1	5	The mother and the farmer encourage the person.
The mother and the farmer greet	The mother and the farmer greets	singular	1	5	The mother and the farmer greet the person.
The mother and the farmer avoid	The mother and the farmer avoids	singular	1	5	The mother and the farmer avoid the person.
The mother and the farmer discourage	The mother and the farmer discourages	singular	1	5	The mother and the farmer discourage the person.
The mother and the farmer know	The mother and the farmer knows	singular	1	5	The mother and the farmer know the person.
The mother and the farmer stimulate	The mother and the farmer stimulates	singular	1	5	The mother and the farmer stimulate the person.
The mother and the farmer understand	The mother and the farmer understands	singular	1	5	The mother and the farmer understand the person.
The mother and the teacher observe	The mother and the teacher observes	singular	1	5	The mother and the teacher observe the person.
The mother and the teacher encourage	The mother and the teacher encourages	singular	1	5	The mother and the teacher encourage the person.
The mother and the teacher greet	The mother and the teacher greets	singular	1	5	The mother and the teacher greet the person.
The mother and the teacher avoid	The mother and the teacher avoids	singular	1	5	The mother and the teacher avoid the person.
The mother and the teacher discourage	The mother and the teacher discourages	singular	1	5	The mother and the teacher discourage the person.
The mother and the teacher know	The mother and the teacher knows	singular	1	5	The mother and the teacher know the person.
The mother and the teacher stimulate	The mother and the teacher stimulates	singular	1	5	The mother and the teacher stimulate the person.
The mother and the teacher understand	The mother and the teacher understands	singular	1	5	The mother and the teacher understand the person.
The mother and the boy observe	The mother and the boy observes	singular	1	5	The mother and the boy observe the person.
The mother and the boy encourage	The mother and the boy encourages	singular	1	5	The mother and the boy encourage the person.
The mother and the boy greet	The mother and the boy greets	singular	1	5	The mother and the boy greet the person.
The mother and the boy avoid	The mother and the boy avoids	singular	1	5	The mother and the boy avoid the person.
The mother and the boy discourage	The mother and the boy discourages	singular	1	5	The mother and the boy discourage the person.
The mother and the boy know	The mother and the boy knows	singular	1	5	The mother and the boy know the person.
The mother and the boy stimulate	The mother and the boy stimulates	singular	1	5	The mother and the boy stimulate the person.
The mother and the boy understand	The mother and the boy understands	singular	1	5	The mother and the boy understand the person.
The lawyer and the poet observe	The lawyer and the poet observes	singular	1	5	The lawyer and the poet observe the person.
The lawyer and the poet encourage	The lawyer and the poet encourages	singular	1	5	The lawyer and the poet encourage the person.
The lawyer and the poet greet	The lawyer and the poet greets	singular	1	5	The lawyer and the poet greet the person.
The lawyer and the poet avoid	The lawyer and the poet avoids	singular	1	5	The lawyer and the poet avoid the person.
The lawyer and the poet discourage	The lawyer and the poet discourages	singular	1	5	The lawyer and the poet discourage the person.
The lawyer and the poet know	The lawyer and the poet knows	singular	1	5	The lawyer and the poet know the person.
The lawyer and the poet stimulate	The lawyer and the poet stimulates	singular	1	5	The lawyer and the poet stimulate the person.
The lawyer and the poet understand	The lawyer and the poet understands	singular	1	5	The lawyer and the poet understand the person.
The lawyer and the mother observe	The lawyer and the mother observes	singular	1	5	The lawyer and the mother observe the person.
The lawyer and the mother encourage	The lawyer and the mother encourages	singular	1	5	The lawyer and the mother encourage the person.
The lawyer and the mother greet	The lawyer and the mother greets	singular	1	5	The lawyer and the mother greet the person.
The lawyer and the mother avoid	The lawyer and the mother avoids	singular	1	5	The lawyer and the mother avoid the person.
The lawyer and the mother discourage	The lawyer and the mother discourages	singular	1	5	The lawyer and the mother discourage the person.
The lawyer and the mother know	The lawyer and the mother knows	singular	1	5	The lawyer and the mother know the person.
The lawyer and the mother stimulate	The lawyer and the mother stimulates	singular	1	5	The lawyer and the mother stimulate the person.
The lawyer and the mother understand	The lawyer and the mother understands	singular	1	5	The lawyer and the mother understand the person.
The lawyer and the girl observe	The lawyer and the girl observes	singular	1	5	The lawyer and the girl observe the person.
The lawyer and the girl encourage	The lawyer and the girl encourages	singular	1	5	The lawyer and the girl encourage the person.
The lawyer and the girl greet	The lawyer and the girl greets	singular	1	5	The lawyer and the girl greet the person.
The lawyer and the girl avoid	The lawyer and the girl avoids	singular	1	5	The lawyer and the girl avoid the person.
The lawyer and the girl discourage	The lawyer and the girl discourages	singular	1	5	The lawyer and the girl discourage the person.
The lawyer and the girl know	The lawyer and the girl knows	singular	1	5	The lawyer and the girl know the person.
The lawyer and the girl stimulate	The lawyer and the girl stimulates	singular	1	5	The lawyer and the girl stimulate the person.
The lawyer and the girl understand	The lawyer and the girl understands	singular	1	5	The lawyer and the girl understand the person.
The lawyer and the athlete observe	The lawyer and the athlete observes	singular	1	5	The lawyer and the athlete observe the person.
The lawyer and the athlete encourage	The lawyer and the athlete encourages	singular	1	5	The lawyer and the athlete encourage the person.
The lawyer and the athlete greet	The lawyer and the athlete greets	singular	1	5	The lawyer and the athlete greet the person.
The lawyer and the athlete avoid	The lawyer and the athlete avoids	singular	1	5	The lawyer and the athlete avoid the person.
The lawyer and the athlete discourage	The lawyer and the athlete discourages	singular	1	5	The lawyer and the athlete discourage the person.
The lawyer and the athlete know	The lawyer and the athlete knows	singular	1	5	The lawyer and the athlete know the person.
The lawyer and the athlete stimulate	The lawyer and the athlete stimulates	singular	1	5	The lawyer and the athlete stimulate the person.
The lawyer and the athlete understand	The lawyer and the athlete understands	singular	1	5	The lawyer and the athlete understand the person.
The lawyer and the friend observe	The lawyer and the friend observes	singular	1	5	The lawyer and the friend observe the person.
The lawyer and the friend encourage	The lawyer and the friend encourages	singular	1	5	The lawyer and the friend encourage the person.
The lawyer and the friend greet	The lawyer and the friend greets	singular	1	5	The lawyer and the friend greet the person.
The lawyer and the friend avoid	The lawyer and the friend avoids	singular	1	5	The lawyer and the friend avoid the person.
The lawyer and the friend discourage	The lawyer and the friend discourages	singular	1	5	The lawyer and the friend discourage the person.
The lawyer and the friend know	The lawyer and the friend knows	singular	1	5	The lawyer and the friend know the person.
The lawyer and the friend stimulate	The lawyer and the friend stimulates	singular	1	5	The lawyer and the friend stimulate the person.
The lawyer and the friend understand	The lawyer and the friend understands	singular	1	5	The lawyer and the friend understand the person.
The lawyer and the child observe	The lawyer and the child observes	singular	1	5	The lawyer and the child observe the person.
The lawyer and the child encourage	The lawyer and the child encourages	singular	1	5	The lawyer and the child encourage the person.
The lawyer and the child greet	The lawyer and the child greets	singular	1	5	The lawyer and the child greet the person.
The lawyer and the child avoid	The lawyer and the child avoids	singular	1	5	The lawyer and the child avoid the person.
The lawyer and the child discourage	The lawyer and the child discourages	singular	1	5	The lawyer and the child discourage the person.
The lawyer and the child know	The lawyer and the child knows	singular	1	5	The lawyer and the child know the person.
The lawyer and the child stimulate	The lawyer and the child stimulates	singular	1	5	The lawyer and the child stimulate the person.
The lawyer and the child understand	The lawyer and the child understands	singular	1	5	The lawyer and the child understand the person.
The lawyer and the father observe	The lawyer and the father observes	singular	1	5	The lawyer and the father observe the person.
The lawyer and the father encourage	The lawyer and the father encourages	singular	1	5	The lawyer and the father encourage the person.
The lawyer and the father greet	The lawyer and the father greets	singular	1	5	The lawyer and the father greet the person.
The lawyer and the father avoid	The lawyer and the father avoids	singular	1	5	The lawyer and the father avoid the person.
The lawyer and the father discourage	The lawyer and the father discourages	singular	1	5	The lawyer and the father discourage the person.
The lawyer and the father know	The lawyer and the father knows	singular	1	5	The lawyer and the father know the person.
The lawyer and the father stimulate	The lawyer and the father stimulates	singular	1	5	The lawyer and the father stimulate the person.
The lawyer and the father understand	The lawyer and the father understands	singular	1	5	The lawyer and the father understand the person.
The lawyer and the doctor observe	The lawyer and the doctor observes	singular	1	5	The lawyer and the doctor observe the person.
The lawyer and the doctor encourage	The lawyer and the doctor encourages	singular	1	5	The lawyer and the doctor encourage the person.
The lawyer and the doctor greet	The lawyer and the doctor greets	singular	1	5	The lawyer and the doctor greet the person.
The lawyer and the doctor avoid	The lawyer and the doctor avoids	singular	1	5	The lawyer and the doctor avoid the person.
The lawyer and the doctor discourage	The lawyer and the doctor discourages	singular	1	5	The lawyer and the doctor discourage the person.
The lawyer and the doctor know	The lawyer and the doctor knows	singular	1	5	The lawyer and the doctor know the person.
The lawyer and the doctor stimulate	The lawyer and the doctor stimulates	singular	1	5	The lawyer and the doctor stimulate the person.
The lawyer and the doctor understand	The lawyer and the doctor understands	singular	1	5	The lawyer and the doctor understand the person.
The lawyer and the woman observe	The lawyer and the woman observes	singular	1	5	The lawyer and the woman observe the person.
The lawyer and the woman encourage	The lawyer and the woman encourages	singular	1	5	The lawyer and the woman encourage the person.
The lawyer and the woman greet	The lawyer and the woman greets	singular	1	5	The lawyer and the woman greet the person.
The lawyer and the woman avoid	The lawyer and the woman avoids	singular	1	5	The lawyer and the woman avoid the person.
The lawyer and the woman discourage	The lawyer and the woman discourages	singular	1	5	The lawyer and the woman discourage the person.
The lawyer and the woman know	The lawyer and the woman knows	singular	1	5	The lawyer and the woman know the person.
The lawyer and the woman stimulate	The lawyer and the woman stimulates	singular	1	5	The lawyer and the woman stimulate the person.
The lawyer and the woman understand	The lawyer and the woman understands	singular	1	5	The lawyer and the woman understand the person.
The lawyer and the victim observe	The lawyer and the victim observes	singular	1	5	The lawyer and the victim observe the person.
The lawyer and the victim encourage	The lawyer and the victim encourages	singular	1	5	The lawyer and the victim encourage the person.
The lawyer and the victim greet	The lawyer and the victim greets	singular	1	5	The lawyer and the victim greet the person.
The lawyer and the victim avoid	The lawyer and the victim avoids	singular	1	5	The lawyer and the victim avoid the person.
The lawyer and the victim discourage	The lawyer and the victim discourages	singular	1	5	The lawyer and the victim discourage the person.
The lawyer and the victim know	The lawyer and the victim knows	singular	1	5	The lawyer and the victim know the person.
The lawyer and the victim stimulate	The lawyer and the victim stimulates	singular	1	5	The lawyer and the victim stimulate the person.
The lawyer and the victim understand	The lawyer and the victim understands	singular	1	5	The lawyer and the victim understand the person.
The lawyer and the man observe	The lawyer and the man observes	singular	1	5	The lawyer and the man observe the person.
The lawyer and the man encourage	The lawyer and the man encourages	singular	1	5	The lawyer and the man encourage the person.
The lawyer and the man greet	The lawyer and the man greets	singular	1	5	The lawyer and the man greet the person.
The lawyer and the man avoid	The lawyer and the man avoids	singular	1	5	The lawyer and the man avoid the person.
The lawyer and the man discourage	The lawyer and the man discourages	singular	1	5	The lawyer and the man discourage the person.
The lawyer and the man know	The lawyer and the man knows	singular	1	5	The lawyer and the man know the person.
The lawyer and the man stimulate	The lawyer and the man stimulates	singular	1	5	The lawyer and the man stimulate the person.
The lawyer and the man understand	The lawyer and the man understands	singular	1	5	The lawyer and the man understand the person.
The lawyer and the farmer observe	The lawyer and the farmer observes	singular	1	5	The lawyer and the farmer observe the person.
The lawyer and the farmer encourage	The lawyer and the farmer encourages	singular	1	5	The lawyer and the farmer encourage the person.
The lawyer and the farmer greet	The lawyer and the farmer greets	singular	1	5	The lawyer and the farmer greet the person.
The lawyer and the farmer avoid	The lawyer and the farmer avoids	singular	1	5	The lawyer and the farmer avoid the person.
The lawyer and the farmer discourage	The lawyer and the farmer discourages	singular	1	5	The lawyer and the farmer discourage the person.
The lawyer and the farmer know	The lawyer and the farmer knows	singular	1	5	The lawyer and the farmer know the person.
