agreement	disagreement	number	subject_index	verb_index	completed
The athlete screams and the women confuse	The athlete screams and the women confuses	plural	5	6	The athlete screams and the women confuse the person.
The athlete screams and the women inspire	The athlete screams and the women inspires	plural	5	6	The athlete screams and the women inspire the person.
The athlete screams and the women encourage	The athlete screams and the women encourages	plural	5	6	The athlete screams and the women encourage the person.
The athlete screams and the women discourage	The athlete screams and the women discourages	plural	5	6	The athlete screams and the women discourage the person.
The athlete screams and the women admire	The athlete screams and the women admires	plural	5	6	The athlete screams and the women admire the person.
The athlete screams and the farmers observe	The athlete screams and the farmers observes	plural	5	6	The athlete screams and the farmers observe the person.
The athlete screams and the farmers confuse	The athlete screams and the farmers confuses	plural	5	6	The athlete screams and the farmers confuse the person.
The athlete screams and the farmers inspire	The athlete screams and the farmers inspires	plural	5	6	The athlete screams and the farmers inspire the person.
The athlete screams and the farmers encourage	The athlete screams and the farmers encourages	plural	5	6	The athlete screams and the farmers encourage the person.
The athlete screams and the farmers discourage	The athlete screams and the farmers discourages	plural	5	6	The athlete screams and the farmers discourage the person.
The athlete screams and the farmers admire	The athlete screams and the farmers admires	plural	5	6	The athlete screams and the farmers admire the person.
The athlete listens and the girl observes	The athlete listens and the girl observe	singular	5	6	The athlete listens and the girl observes the person.
The athlete listens and the girl confuses	The athlete listens and the girl confuse	singular	5	6	The athlete listens and the girl confuses the person.
The athlete listens and the girl inspires	The athlete listens and the girl inspire	singular	5	6	The athlete listens and the girl inspires the person.
The athlete listens and the girl encourages	The athlete listens and the girl encourage	singular	5	6	The athlete listens and the girl encourages the person.
The athlete listens and the girl discourages	The athlete listens and the girl discourage	singular	5	6	The athlete listens and the girl discourages the person.
The athlete listens and the girl admires	The athlete listens and the girl admire	singular	5	6	The athlete listens and the girl admires the person.
The athlete listens and the boy observes	The athlete listens and the boy observe	singular	5	6	The athlete listens and the boy observes the person.
The athlete listens and the boy confuses	The athlete listens and the boy confuse	singular	5	6	The athlete listens and the boy confuses the person.
The athlete listens and the boy inspires	The athlete listens and the boy inspire	singular	5	6	The athlete listens and the boy inspires the person.
The athlete listens and the boy encourages	The athlete listens and the boy encourage	singular	5	6	The athlete listens and the boy encourages the person.
The athlete listens and the boy discourages	The athlete listens and the boy discourage	singular	5	6	The athlete listens and the boy discourages the person.
The athlete listens and the boy admires	The athlete listens and the boy admire	singular	5	6	The athlete listens and the boy admires the person.
The athlete listens and the father observes	The athlete listens and the father observe	singular	5	6	The athlete listens and the father observes the person.
The athlete listens and the father confuses	The athlete listens and the father confuse	singular	5	6	The athlete listens and the father confuses the person.
The athlete listens and the father inspires	The athlete listens and the father inspire	singular	5	6	The athlete listens and the father inspires the person.
The athlete listens and the father encourages	The athlete listens and the father encourage	singular	5	6	The athlete listens and the father encourages the person.
The athlete listens and the father discourages	The athlete listens and the father discourage	singular	5	6	The athlete listens and the father discourages the person.
The athlete listens and the father admires	The athlete listens and the father admire	singular	5	6	The athlete listens and the father admires the person.
The athlete listens and the man observes	The athlete listens and the man observe	singular	5	6	The athlete listens and the man observes the person.
The athlete listens and the man confuses	The athlete listens and the man confuse	singular	5	6	The athlete listens and the man confuses the person.
The athlete listens and the man inspires	The athlete listens and the man inspire	singular	5	6	The athlete listens and the man inspires the person.
The athlete listens and the man encourages	The athlete listens and the man encourage	singular	5	6	The athlete listens and the man encourages the person.
The athlete listens and the man discourages	The athlete listens and the man discourage	singular	5	6	The athlete listens and the man discourages the person.
The athlete listens and the man admires	The athlete listens and the man admire	singular	5	6	The athlete listens and the man admires the person.
The athlete listens and the woman observes	The athlete listens and the woman observe	singular	5	6	The athlete listens and the woman observes the person.
The athlete listens and the woman confuses	The athlete listens and the woman confuse	singular	5	6	The athlete listens and the woman confuses the person.
The athlete listens and the woman inspires	The athlete listens and the woman inspire	singular	5	6	The athlete listens and the woman inspires the person.
The athlete listens and the woman encourages	The athlete listens and the woman encourage	singular	5	6	The athlete listens and the woman encourages the person.
The athlete listens and the woman discourages	The athlete listens and the woman discourage	singular	5	6	The athlete listens and the woman discourages the person.
The athlete listens and the woman admires	The athlete listens and the woman admire	singular	5	6	The athlete listens and the woman admires the person.
The athlete listens and the farmer observes	The athlete listens and the farmer observe	singular	5	6	The athlete listens and the farmer observes the person.
The athlete listens and the farmer confuses	The athlete listens and the farmer confuse	singular	5	6	The athlete listens and the farmer confuses the person.
The athlete listens and the farmer inspires	The athlete listens and the farmer inspire	singular	5	6	The athlete listens and the farmer inspires the person.
The athlete listens and the farmer encourages	The athlete listens and the farmer encourage	singular	5	6	The athlete listens and the farmer encourages the person.
The athlete listens and the farmer discourages	The athlete listens and the farmer discourage	singular	5	6	The athlete listens and the farmer discourages the person.
The athlete listens and the farmer admires	The athlete listens and the farmer admire	singular	5	6	The athlete listens and the farmer admires the person.
The athlete listens and the girls observe	The athlete listens and the girls observes	plural	5	6	The athlete listens and the girls observe the person.
The athlete listens and the girls confuse	The athlete listens and the girls confuses	plural	5	6	The athlete listens and the girls confuse the person.
The athlete listens and the girls inspire	The athlete listens and the girls inspires	plural	5	6	The athlete listens and the girls inspire the person.
The athlete listens and the girls encourage	The athlete listens and the girls encourages	plural	5	6	The athlete listens and the girls encourage the person.
The athlete listens and the girls discourage	The athlete listens and the girls discourages	plural	5	6	The athlete listens and the girls discourage the person.
The athlete listens and the girls admire	The athlete listens and the girls admires	plural	5	6	The athlete listens and the girls admire the person.
The athlete listens and the boys observe	The athlete listens and the boys observes	plural	5	6	The athlete listens and the boys observe the person.
The athlete listens and the boys confuse	The athlete listens and the boys confuses	plural	5	6	The athlete listens and the boys confuse the person.
The athlete listens and the boys inspire	The athlete listens and the boys inspires	plural	5	6	The athlete listens and the boys inspire the person.
The athlete listens and the boys encourage	The athlete listens and the boys encourages	plural	5	6	The athlete listens and the boys encourage the person.
The athlete listens and the boys discourage	The athlete listens and the boys discourages	plural	5	6	The athlete listens and the boys discourage the person.
The athlete listens and the boys admire	The athlete listens and the boys admires	plural	5	6	The athlete listens and the boys admire the person.
The athlete listens and the fathers observe	The athlete listens and the fathers observes	plural	5	6	The athlete listens and the fathers observe the person.
The athlete listens and the fathers confuse	The athlete listens and the fathers confuses	plural	5	6	The athlete listens and the fathers confuse the person.
The athlete listens and the fathers inspire	The athlete listens and the fathers inspires	plural	5	6	The athlete listens and the fathers inspire the person.
The athlete listens and the fathers encourage	The athlete listens and the fathers encourages	plural	5	6	The athlete listens and the fathers encourage the person.
The athlete listens and the fathers discourage	The athlete listens and the fathers discourages	plural	5	6	The athlete listens and the fathers discourage the person.
The athlete listens and the fathers admire	The athlete listens and the fathers admires	plural	5	6	The athlete listens and the fathers admire the person.
The athlete listens and the men observe	The athlete listens and the men observes	plural	5	6	The athlete listens and the men observe the person.
The athlete listens and the men confuse	The athlete listens and the men confuses	plural	5	6	The athlete listens and the men confuse the person.
The athlete listens and the men inspire	The athlete listens and the men inspires	plural	5	6	The athlete listens and the men inspire the person.
The athlete listens and the men encourage	The athlete listens and the men encourages	plural	5	6	The athlete listens and the men encourage the person.
The athlete listens and the men discourage	The athlete listens and the men discourages	plural	5	6	The athlete listens and the men discourage the person.
The athlete listens and the men admire	The athlete listens and the men admires	plural	5	6	The athlete listens and the men admire the person.
The athlete listens and the women observe	The athlete listens and the women observes	plural	5	6	The athlete listens and the women observe the person.
The athlete listens and the women confuse	The athlete listens and the women confuses	plural	5	6	The athlete listens and the women confuse the person.
The athlete listens and the women inspire	The athlete listens and the women inspires	plural	5	6	The athlete listens and the women inspire the person.
The athlete listens and the women encourage	The athlete listens and the women encourages	plural	5	6	The athlete listens and the women encourage the person.
The athlete listens and the women discourage	The athlete listens and the women discourages	plural	5	6	The athlete listens and the women discourage the person.
The athlete listens and the women admire	The athlete listens and the women admires	plural	5	6	The athlete listens and the women admire the person.
The athlete listens and the farmers observe	The athlete listens and the farmers observes	plural	5	6	The athlete listens and the farmers observe the person.
The athlete listens and the farmers confuse	The athlete listens and the farmers confuses	plural	5	6	The athlete listens and the farmers confuse the person.
The athlete listens and the farmers inspire	The athlete listens and the farmers inspires	plural	5	6	The athlete listens and the farmers inspire the person.
The athlete listens and the farmers encourage	The athlete listens and the farmers encourages	plural	5	6	The athlete listens and the farmers encourage the person.
The athlete listens and the farmers discourage	The athlete listens and the farmers discourages	plural	5	6	The athlete listens and the farmers discourage the person.
The athlete listens and the farmers admire	The athlete listens and the farmers admires	plural	5	6	The athlete listens and the farmers admire the person.
The athlete cries and the girl observes	The athlete cries and the girl observe	singular	5	6	The athlete cries and the girl observes the person.
The athlete cries and the girl confuses	The athlete cries and the girl confuse	singular	5	6	The athlete cries and the girl confuses the person.
The athlete cries and the girl inspires	The athlete cries and the girl inspire	singular	5	6	The athlete cries and the girl inspires the person.
The athlete cries and the girl encourages	The athlete cries and the girl encourage	singular	5	6	The athlete cries and the girl encourages the person.
The athlete cries and the girl discourages	The athlete cries and the girl discourage	singular	5	6	The athlete cries and the girl discourages the person.
The athlete cries and the girl admires	The athlete cries and the girl admire	singular	5	6	The athlete cries and the girl admires the person.
The athlete cries and the boy observes	The athlete cries and the boy observe	singular	5	6	The athlete cries and the boy observes the person.
The athlete cries and the boy confuses	The athlete cries and the boy confuse	singular	5	6	The athlete cries and the boy confuses the person.
The athlete cries and the boy inspires	The athlete cries and the boy inspire	singular	5	6	The athlete cries and the boy inspires the person.
The athlete cries and the boy encourages	The athlete cries and the boy encourage	singular	5	6	The athlete cries and the boy encourages the person.
The athlete cries and the boy discourages	The athlete cries and the boy discourage	singular	5	6	The athlete cries and the boy discourages the person.
The athlete cries and the boy admires	The athlete cries and the boy admire	singular	5	6	The athlete cries and the boy admires the person.
The athlete cries and the father observes	The athlete cries and the father observe	singular	5	6	The athlete cries and the father observes the person.
The athlete cries and the father confuses	The athlete cries and the father confuse	singular	5	6	The athlete cries and the father confuses the person.
The athlete cries and the father inspires	The athlete cries and the father inspire	singular	5	6	The athlete cries and the father inspires the person.
The athlete cries and the father encourages	The athlete cries and the father encourage	singular	5	6	The athlete cries and the father encourages the person.
The athlete cries and the father discourages	The athlete cries and the father discourage	singular	5	6	The athlete cries and the father discourages the person.
The athlete cries and the father admires	The athlete cries and the father admire	singular	5	6	The athlete cries and the father admires the person.
The athlete cries and the man observes	The athlete cries and the man observe	singular	5	6	The athlete cries and the man observes the person.
The athlete cries and the man confuses	The athlete cries and the man confuse	singular	5	6	The athlete cries and the man confuses the person.
The athlete cries and the man inspires	The athlete cries and the man inspire	singular	5	6	The athlete cries and the man inspires the person.
The athlete cries and the man encourages	The athlete cries and the man encourage	singular	5	6	The athlete cries and the man encourages the person.
The athlete cries and the man discourages	The athlete cries and the man discourage	singular	5	6	The athlete cries and the man discourages the person.
The athlete cries and the man admires	The athlete cries and the man admire	singular	5	6	The athlete cries and the man admires the person.
The athlete cries and the woman observes	The athlete cries and the woman observe	singular	5	6	The athlete cries and the woman observes the person.
The athlete cries and the woman confuses	The athlete cries and the woman confuse	singular	5	6	The athlete cries and the woman confuses the person.
The athlete cries and the woman inspires	The athlete cries and the woman inspire	singular	5	6	The athlete cries and the woman inspires the person.
The athlete cries and the woman encourages	The athlete cries and the woman encourage	singular	5	6	The athlete cries and the woman encourages the person.
The athlete cries and the woman discourages	The athlete cries and the woman discourage	singular	5	6	The athlete cries and the woman discourages the person.
The athlete cries and the woman admires	The athlete cries and the woman admire	singular	5	6	The athlete cries and the woman admires the person.
The athlete cries and the farmer observes	The athlete cries and the farmer observe	singular	5	6	The athlete cries and the farmer observes the person.
The athlete cries and the farmer confuses	The athlete cries and the farmer confuse	singular	5	6	The athlete cries and the farmer confuses the person.
The athlete cries and the farmer inspires	The athlete cries and the farmer inspire	singular	5	6	The athlete cries and the farmer inspires the person.
The athlete cries and the farmer encourages	The athlete cries and the farmer encourage	singular	5	6	The athlete cries and the farmer encourages the person.
The athlete cries and the farmer discourages	The athlete cries and the farmer discourage	singular	5	6	The athlete cries and the farmer discourages the person.
The athlete cries and the farmer admires	The athlete cries and the farmer admire	singular	5	6	The athlete cries and the farmer admires the person.
The athlete cries and the girls observe	The athlete cries and the girls observes	plural	5	6	The athlete cries and the girls observe the person.
The athlete cries and the girls confuse	The athlete cries and the girls confuses	plural	5	6	The athlete cries and the girls confuse the person.
The athlete cries and the girls inspire	The athlete cries and the girls inspires	plural	5	6	The athlete cries and the girls inspire the person.
The athlete cries and the girls encourage	The athlete cries and the girls encourages	plural	5	6	The athlete cries and the girls encourage the person.
The athlete cries and the girls discourage	The athlete cries and the girls discourages	plural	5	6	The athlete cries and the girls discourage the person.
The athlete cries and the girls admire	The athlete cries and the girls admires	plural	5	6	The athlete cries and the girls admire the person.
The athlete cries and the boys observe	The athlete cries and the boys observes	plural	5	6	The athlete cries and the boys observe the person.
The athlete cries and the boys confuse	The athlete cries and the boys confuses	plural	5	6	The athlete cries and the boys confuse the person.
The athlete cries and the boys inspire	The athlete cries and the boys inspires	plural	5	6	The athlete cries and the boys inspire the person.
The athlete cries and the boys encourage	The athlete cries and the boys encourages	plural	5	6	The athlete cries and the boys encourage the person.
The athlete cries and the boys discourage	The athlete cries and the boys discourages	plural	5	6	The athlete cries and the boys discourage the person.
The athlete cries and the boys admire	The athlete cries and the boys admires	plural	5	6	The athlete cries and the boys admire the person.
The athlete cries and the fathers observe	The athlete cries and the fathers observes	plural	5	6	The athlete cries and the fathers observe the person.
The athlete cries and the fathers confuse	The athlete cries and the fathers confuses	plural	5	6	The athlete cries and the fathers confuse the person.
The athlete cries and the fathers inspire	The athlete cries and the fathers inspires	plural	5	6	The athlete cries and the fathers inspire the person.
The athlete cries and the fathers encourage	The athlete cries and the fathers encourages	plural	5	6	The athlete cries and the fathers encourage the person.
The athlete cries and the fathers discourage	The athlete cries and the fathers discourages	plural	5	6	The athlete cries and the fathers discourage the person.
The athlete cries and the fathers admire	The athlete cries and the fathers admires	plural	5	6	The athlete cries and the fathers admire the person.
The athlete cries and the men observe	The athlete cries and the men observes	plural	5	6	The athlete cries and the men observe the person.
The athlete cries and the men confuse	The athlete cries and the men confuses	plural	5	6	The athlete cries and the men confuse the person.
The athlete cries and the men inspire	The athlete cries and the men inspires	plural	5	6	The athlete cries and the men inspire the person.
The athlete cries and the men encourage	The athlete cries and the men encourages	plural	5	6	The athlete cries and the men encourage the person.
The athlete cries and the men discourage	The athlete cries and the men discourages	plural	5	6	The athlete cries and the men discourage the person.
The athlete cries and the men admire	The athlete cries and the men admires	plural	5	6	The athlete cries and the men admire the person.
The athlete cries and the women observe	The athlete cries and the women observes	plural	5	6	The athlete cries and the women observe the person.
The athlete cries and the women confuse	The athlete cries and the women confuses	plural	5	6	The athlete cries and the women confuse the person.
The athlete cries and the women inspire	The athlete cries and the women inspires	plural	5	6	The athlete cries and the women inspire the person.
The athlete cries and the women encourage	The athlete cries and the women encourages	plural	5	6	The athlete cries and the women encourage the person.
The athlete cries and the women discourage	The athlete cries and the women discourages	plural	5	6	The athlete cries and the women discourage the person.
The athlete cries and the women admire	The athlete cries and the women admires	plural	5	6	The athlete cries and the women admire the person.
The athlete cries and the farmers observe	The athlete cries and the farmers observes	plural	5	6	The athlete cries and the farmers observe the person.
The athlete cries and the farmers confuse	The athlete cries and the farmers confuses	plural	5	6	The athlete cries and the farmers confuse the person.
The athlete cries and the farmers inspire	The athlete cries and the farmers inspires	plural	5	6	The athlete cries and the farmers inspire the person.
The athlete cries and the farmers encourage	The athlete cries and the farmers encourages	plural	5	6	The athlete cries and the farmers encourage the person.
The athlete cries and the farmers discourage	The athlete cries and the farmers discourages	plural	5	6	The athlete cries and the farmers discourage the person.
The athlete cries and the farmers admire	The athlete cries and the farmers admires	plural	5	6	The athlete cries and the farmers admire the person.
The athlete laughs and the girl observes	The athlete laughs and the girl observe	singular	5	6	The athlete laughs and the girl observes the person.
The athlete laughs and the girl confuses	The athlete laughs and the girl confuse	singular	5	6	The athlete laughs and the girl confuses the person.
The athlete laughs and the girl inspires	The athlete laughs and the girl inspire	singular	5	6	The athlete laughs and the girl inspires the person.
The athlete laughs and the girl encourages	The athlete laughs and the girl encourage	singular	5	6	The athlete laughs and the girl encourages the person.
The athlete laughs and the girl discourages	The athlete laughs and the girl discourage	singular	5	6	The athlete laughs and the girl discourages the person.
The athlete laughs and the girl admires	The athlete laughs and the girl admire	singular	5	6	The athlete laughs and the girl admires the person.
The athlete laughs and the boy observes	The athlete laughs and the boy observe	singular	5	6	The athlete laughs and the boy observes the person.
The athlete laughs and the boy confuses	The athlete laughs and the boy confuse	singular	5	6	The athlete laughs and the boy confuses the person.
The athlete laughs and the boy inspires	The athlete laughs and the boy inspire	singular	5	6	The athlete laughs and the boy inspires the person.
The athlete laughs and the boy encourages	The athlete laughs and the boy encourage	singular	5	6	The athlete laughs and the boy encourages the person.
The athlete laughs and the boy discourages	The athlete laughs and the boy discourage	singular	5	6	The athlete laughs and the boy discourages the person.
The athlete laughs and the boy admires	The athlete laughs and the boy admire	singular	5	6	The athlete laughs and the boy admires the person.
The athlete laughs and the father observes	The athlete laughs and the father observe	singular	5	6	The athlete laughs and the father observes the person.
The athlete laughs and the father confuses	The athlete laughs and the father confuse	singular	5	6	The athlete laughs and the father confuses the person.
The athlete laughs and the father inspires	The athlete laughs and the father inspire	singular	5	6	The athlete laughs and the father inspires the person.
The athlete laughs and the father encourages	The athlete laughs and the father encourage	singular	5	6	The athlete laughs and the father encourages the person.
The athlete laughs and the father discourages	The athlete laughs and the father discourage	singular	5	6	The athlete laughs and the father discourages the person.
The athlete laughs and the father admires	The athlete laughs and the father admire	singular	5	6	The athlete laughs and the father admires the person.
The athlete laughs and the man observes	The athlete laughs and the man observe	singular	5	6	The athlete laughs and the man observes the person.
The athlete laughs and the man confuses	The athlete laughs and the man confuse	singular	5	6	The athlete laughs and the man confuses the person.
The athlete laughs and the man inspires	The athlete laughs and the man inspire	singular	5	6	The athlete laughs and the man inspires the person.
The athlete laughs and the man encourages	The athlete laughs and the man encourage	singular	5	6	The athlete laughs and the man encourages the person.
The athlete laughs and the man discourages	The athlete laughs and the man discourage	singular	5	6	The athlete laughs and the man discourages the person.
The athlete laughs and the man admires	The athlete laughs and the man admire	singular	5	6	The athlete laughs and the man admires the person.
The athlete laughs and the woman observes	The athlete laughs and the woman observe	singular	5	6	The athlete laughs and the woman observes the person.
The athlete laughs and the woman confuses	The athlete laughs and the woman confuse	singular	5	6	The athlete laughs and the woman confuses the person.
The athlete laughs and the woman inspires	The athlete laughs and the woman inspire	singular	5	6	The athlete laughs and the woman inspires the person.
The athlete laughs and the woman encourages	The athlete laughs and the woman encourage	singular	5	6	The athlete laughs and the woman encourages the person.
The athlete laughs and the woman discourages	The athlete laughs and the woman discourage	singular	5	6	The athlete laughs and the woman discourages the person.
The athlete laughs and the woman admires	The athlete laughs and the woman admire	singular	5	6	The athlete laughs and the woman admires the person.
The athlete laughs and the farmer observes	The athlete laughs and the farmer observe	singular	5	6	The athlete laughs and the farmer observes the person.
The athlete laughs and the farmer confuses	The athlete laughs and the farmer confuse	singular	5	6	The athlete laughs and the farmer confuses the person.
The athlete laughs and the farmer inspires	The athlete laughs and the farmer inspire	singular	5	6	The athlete laughs and the farmer inspires the person.
The athlete laughs and the farmer encourages	The athlete laughs and the farmer encourage	singular	5	6	The athlete laughs and the farmer encourages the person.
The athlete laughs and the farmer discourages	The athlete laughs and the farmer discourage	singular	5	6	The athlete laughs and the farmer discourages the person.
The athlete laughs and the farmer admires	The athlete laughs and the farmer admire	singular	5	6	The athlete laughs and the farmer admires the person.
The athlete laughs and the girls observe	The athlete laughs and the girls observes	plural	5	6	The athlete laughs and the girls observe the person.
The athlete laughs and the girls confuse	The athlete laughs and the girls confuses	plural	5	6	The athlete laughs and the girls confuse the person.
The athlete laughs and the girls inspire	The athlete laughs and the girls inspires	plural	5	6	The athlete laughs and the girls inspire the person.
The athlete laughs and the girls encourage	The athlete laughs and the girls encourages	plural	5	6	The athlete laughs and the girls encourage the person.
The athlete laughs and the girls discourage	The athlete laughs and the girls discourages	plural	5	6	The athlete laughs and the girls discourage the person.
The athlete laughs and the girls admire	The athlete laughs and the girls admires	plural	5	6	The athlete laughs and the girls admire the person.
The athlete laughs and the boys observe	The athlete laughs and the boys observes	plural	5	6	The athlete laughs and the boys observe the person.
The athlete laughs and the boys confuse	The athlete laughs and the boys confuses	plural	5	6	The athlete laughs and the boys confuse the person.
The athlete laughs and the boys inspire	The athlete laughs and the boys inspires	plural	5	6	The athlete laughs and the boys inspire the person.
The athlete laughs and the boys encourage	The athlete laughs and the boys encourages	plural	5	6	The athlete laughs and the boys encourage the person.
The athlete laughs and the boys discourage	The athlete laughs and the boys discourages	plural	5	6	The athlete laughs and the boys discourage the person.
The athlete laughs and the boys admire	The athlete laughs and the boys admires	plural	5	6	The athlete laughs and the boys admire the person.
The athlete laughs and the fathers observe	The athlete laughs and the fathers observes	plural	5	6	The athlete laughs and the fathers observe the person.
The athlete laughs and the fathers confuse	The athlete laughs and the fathers confuses	plural	5	6	The athlete laughs and the fathers confuse the person.
The athlete laughs and the fathers inspire	The athlete laughs and the fathers inspires	plural	5	6	The athlete laughs and the fathers inspire the person.
The athlete laughs and the fathers encourage	The athlete laughs and the fathers encourages	plural	5	6	The athlete laughs and the fathers encourage the person.
The athlete laughs and the fathers discourage	The athlete laughs and the fathers discourages	plural	5	6	The athlete laughs and the fathers discourage the person.
The athlete laughs and the fathers admire	The athlete laughs and the fathers admires	plural	5	6	The athlete laughs and the fathers admire the person.
The athlete laughs and the men observe	The athlete laughs and the men observes	plural	5	6	The athlete laughs and the men observe the person.
